/ AppInfo,,,,,,,,
Application,APW-Link,,,,,,,
Version,2.8.0,,,,,,,
/ DeviceInfo,,,,,,,,
Type,WMF204C-L/IE,,,,,,,
Serial Number,C112378858,,,,,,,
Software version,2.0.0.20190506,,,,,,,
Type Definition Number,53.0.2.4233.1603,,,,,,,
/ RecordInfo,,,,,,,,
Start Time,2023-03-06 16:38:10.766,,,,,,,
Comments,(230306) 4_Powder_mass_flow_PML_Nb_0.1-0.5,,,,,,,
,,,,,,,,
/ RecordData,,,,,,,,
/ Time[s],Weight,Unit,Status,Date,Hour,Minutes,Seconds,Milliseconds
0.492,-0.0001,g,D,3/6/2023,16,38,11,257
0.503,-0.0001,g,D,3/6/2023,16,38,11,268
0.513,-0.0002,g,D,3/6/2023,16,38,11,278
0.525,-0.0002,g,D,3/6/2023,16,38,11,290
0.535,-0.0002,g,D,3/6/2023,16,38,11,300
0.546,-0.0002,g,D,3/6/2023,16,38,11,311
0.557,-0.0002,g,D,3/6/2023,16,38,11,322
0.568,-0.0002,g,D,3/6/2023,16,38,11,333
0.579,-0.0002,g,D,3/6/2023,16,38,11,344
0.59,-0.0002,g,D,3/6/2023,16,38,11,355
0.6,-0.0002,g,D,3/6/2023,16,38,11,366
0.611,-0.0002,g,D,3/6/2023,16,38,11,377
0.622,-0.0002,g,D,3/6/2023,16,38,11,388
0.633,-0.0002,g,D,3/6/2023,16,38,11,399
0.644,-0.0002,g,D,3/6/2023,16,38,11,410
0.655,-0.0002,g,D,3/6/2023,16,38,11,421
0.666,-0.0002,g,D,3/6/2023,16,38,11,432
0.677,-0.0002,g,D,3/6/2023,16,38,11,443
0.688,-0.0002,g,D,3/6/2023,16,38,11,454
0.699,-0.0002,g,D,3/6/2023,16,38,11,465
0.71,-0.0002,g,D,3/6/2023,16,38,11,476
0.721,-0.0002,g,D,3/6/2023,16,38,11,487
0.731,-0.0003,g,D,3/6/2023,16,38,11,497
0.743,-0.0003,g,D,3/6/2023,16,38,11,509
0.753,-0.0003,g,D,3/6/2023,16,38,11,519
0.764,-0.0003,g,D,3/6/2023,16,38,11,530
0.775,-0.0003,g,D,3/6/2023,16,38,11,541
0.786,-0.0003,g,D,3/6/2023,16,38,11,552
0.797,-0.0003,g,D,3/6/2023,16,38,11,563
0.808,-0.0003,g,D,3/6/2023,16,38,11,574
0.819,-0.0003,g,D,3/6/2023,16,38,11,585
0.83,-0.0003,g,D,3/6/2023,16,38,11,596
0.841,-0.0003,g,D,3/6/2023,16,38,11,606
0.852,-0.0003,g,D,3/6/2023,16,38,11,617
0.863,-0.0003,g,D,3/6/2023,16,38,11,628
0.874,-0.0003,g,D,3/6/2023,16,38,11,639
0.885,-0.0003,g,D,3/6/2023,16,38,11,650
0.896,-0.0003,g,D,3/6/2023,16,38,11,661
0.907,-0.0003,g,D,3/6/2023,16,38,11,672
0.918,-0.0003,g,D,3/6/2023,16,38,11,683
0.929,-0.0003,g,D,3/6/2023,16,38,11,694
0.94,-0.0003,g,D,3/6/2023,16,38,11,705
0.951,-0.0003,g,D,3/6/2023,16,38,11,716
0.962,-0.0003,g,D,3/6/2023,16,38,11,727
0.971,-0.0004,g,D,3/6/2023,16,38,11,737
0.983,-0.0004,g,D,3/6/2023,16,38,11,749
0.993,-0.0004,g,D,3/6/2023,16,38,11,759
1.004,-0.0004,g,D,3/6/2023,16,38,11,770
1.015,-0.0004,g,D,3/6/2023,16,38,11,781
1.026,-0.0004,g,D,3/6/2023,16,38,11,792
1.037,-0.0004,g,D,3/6/2023,16,38,11,803
1.048,-0.0004,g,D,3/6/2023,16,38,11,814
1.059,-0.0004,g,D,3/6/2023,16,38,11,825
1.07,-0.0004,g,D,3/6/2023,16,38,11,836
1.081,-0.0004,g,D,3/6/2023,16,38,11,847
1.092,-0.0004,g,D,3/6/2023,16,38,11,858
1.103,-0.0004,g,D,3/6/2023,16,38,11,869
1.114,-0.0004,g,D,3/6/2023,16,38,11,880
1.125,-0.0004,g,D,3/6/2023,16,38,11,891
1.136,-0.0004,g,D,3/6/2023,16,38,11,902
1.147,-0.0004,g,D,3/6/2023,16,38,11,913
1.158,-0.0004,g,D,3/6/2023,16,38,11,924
1.169,-0.0007,g,D,3/6/2023,16,38,11,935
1.18,-0.0009,g,D,3/6/2023,16,38,11,946
1.19,-0.001,g,D,3/6/2023,16,38,11,956
1.202,-0.001,g,D,3/6/2023,16,38,11,968
1.212,-0.0011,g,D,3/6/2023,16,38,11,977
1.224,-0.0011,g,D,3/6/2023,16,38,11,989
1.234,-0.0011,g,D,3/6/2023,16,38,11,999
1.245,-0.0012,g,D,3/6/2023,16,38,12,10
1.256,-0.0012,g,D,3/6/2023,16,38,12,21
1.267,-0.0012,g,D,3/6/2023,16,38,12,32
1.278,-0.0012,g,D,3/6/2023,16,38,12,43
1.289,-0.0013,g,D,3/6/2023,16,38,12,54
1.3,-0.0013,g,D,3/6/2023,16,38,12,65
1.311,-0.0013,g,D,3/6/2023,16,38,12,76
1.322,-0.0013,g,D,3/6/2023,16,38,12,87
1.333,-0.0013,g,D,3/6/2023,16,38,12,98
1.344,-0.0014,g,D,3/6/2023,16,38,12,109
1.354,-0.0014,g,D,3/6/2023,16,38,12,120
1.365,-0.0014,g,D,3/6/2023,16,38,12,131
1.376,-0.0014,g,D,3/6/2023,16,38,12,142
1.387,-0.0014,g,D,3/6/2023,16,38,12,153
1.398,-0.0014,g,D,3/6/2023,16,38,12,164
1.409,-0.0014,g,D,3/6/2023,16,38,12,175
1.42,-0.0015,g,D,3/6/2023,16,38,12,186
1.43,-0.0015,g,D,3/6/2023,16,38,12,196
1.442,-0.0015,g,D,3/6/2023,16,38,12,208
1.452,-0.0015,g,D,3/6/2023,16,38,12,218
1.463,-0.0015,g,D,3/6/2023,16,38,12,229
1.474,-0.0015,g,D,3/6/2023,16,38,12,240
1.485,-0.0015,g,D,3/6/2023,16,38,12,251
1.496,-0.0015,g,D,3/6/2023,16,38,12,262
1.507,-0.0015,g,D,3/6/2023,16,38,12,273
1.518,-0.0015,g,D,3/6/2023,16,38,12,284
1.529,-0.0015,g,D,3/6/2023,16,38,12,295
1.54,-0.0015,g,D,3/6/2023,16,38,12,306
1.551,-0.0015,g,D,3/6/2023,16,38,12,317
1.562,-0.0016,g,D,3/6/2023,16,38,12,328
1.573,-0.0016,g,D,3/6/2023,16,38,12,339
1.584,-0.0016,g,D,3/6/2023,16,38,12,349
1.595,-0.0016,g,D,3/6/2023,16,38,12,360
1.606,-0.0016,g,D,3/6/2023,16,38,12,371
1.617,-0.0016,g,D,3/6/2023,16,38,12,382
1.628,-0.0016,g,D,3/6/2023,16,38,12,393
1.639,-0.0016,g,D,3/6/2023,16,38,12,404
1.649,-0.0016,g,D,3/6/2023,16,38,12,415
1.661,-0.0016,g,D,3/6/2023,16,38,12,426
1.671,-0.0016,g,D,3/6/2023,16,38,12,436
1.682,-0.0016,g,D,3/6/2023,16,38,12,447
1.693,-0.0017,g,D,3/6/2023,16,38,12,458
1.704,-0.0017,g,D,3/6/2023,16,38,12,469
1.715,-0.0017,g,D,3/6/2023,16,38,12,480
1.726,-0.0017,g,D,3/6/2023,16,38,12,491
1.736,-0.0017,g,D,3/6/2023,16,38,12,502
1.747,-0.0017,g,D,3/6/2023,16,38,12,513
1.758,-0.0017,g,D,3/6/2023,16,38,12,524
1.769,-0.0017,g,D,3/6/2023,16,38,12,535
1.78,-0.0017,g,D,3/6/2023,16,38,12,546
1.791,-0.0017,g,D,3/6/2023,16,38,12,557
1.802,-0.0017,g,D,3/6/2023,16,38,12,568
1.813,-0.0018,g,D,3/6/2023,16,38,12,579
1.824,-0.0018,g,D,3/6/2023,16,38,12,590
1.835,-0.0018,g,D,3/6/2023,16,38,12,601
1.846,-0.0018,g,D,3/6/2023,16,38,12,612
1.857,-0.0018,g,D,3/6/2023,16,38,12,623
1.867,-0.0018,g,D,3/6/2023,16,38,12,633
1.879,-0.0018,g,D,3/6/2023,16,38,12,645
1.889,-0.0018,g,D,3/6/2023,16,38,12,655
1.901,-0.0018,g,D,3/6/2023,16,38,12,667
1.911,-0.0018,g,D,3/6/2023,16,38,12,677
1.922,-0.0018,g,D,3/6/2023,16,38,12,688
1.933,-0.0018,g,D,3/6/2023,16,38,12,699
1.944,-0.0019,g,D,3/6/2023,16,38,12,710
1.955,-0.0019,g,D,3/6/2023,16,38,12,721
1.966,-0.0019,g,D,3/6/2023,16,38,12,731
1.977,-0.0019,g,D,3/6/2023,16,38,12,742
1.988,-0.0019,g,D,3/6/2023,16,38,12,753
1.999,-0.0019,g,D,3/6/2023,16,38,12,764
2.01,-0.0019,g,D,3/6/2023,16,38,12,775
2.021,-0.0019,g,D,3/6/2023,16,38,12,786
2.032,-0.0019,g,D,3/6/2023,16,38,12,797
2.043,-0.0019,g,D,3/6/2023,16,38,12,808
2.054,-0.002,g,D,3/6/2023,16,38,12,819
2.065,-0.002,g,D,3/6/2023,16,38,12,830
2.076,-0.002,g,D,3/6/2023,16,38,12,841
2.086,-0.002,g,D,3/6/2023,16,38,12,851
2.098,-0.002,g,D,3/6/2023,16,38,12,863
2.107,-0.002,g,D,3/6/2023,16,38,12,873
2.119,-0.002,g,D,3/6/2023,16,38,12,885
2.129,-0.002,g,D,3/6/2023,16,38,12,895
2.14,-0.002,g,D,3/6/2023,16,38,12,906
2.151,-0.002,g,D,3/6/2023,16,38,12,917
2.162,-0.002,g,D,3/6/2023,16,38,12,928
2.173,-0.002,g,D,3/6/2023,16,38,12,939
2.184,-0.0021,g,D,3/6/2023,16,38,12,950
2.195,-0.0021,g,D,3/6/2023,16,38,12,961
2.206,-0.0021,g,D,3/6/2023,16,38,12,972
2.217,-0.0021,g,D,3/6/2023,16,38,12,983
2.228,-0.0021,g,D,3/6/2023,16,38,12,994
2.239,-0.0021,g,D,3/6/2023,16,38,13,5
2.25,-0.0021,g,D,3/6/2023,16,38,13,16
2.261,-0.0021,g,D,3/6/2023,16,38,13,27
2.272,-0.0021,g,D,3/6/2023,16,38,13,38
2.283,-0.0021,g,D,3/6/2023,16,38,13,49
2.294,-0.0021,g,D,3/6/2023,16,38,13,60
2.305,-0.0021,g,D,3/6/2023,16,38,13,71
2.316,-0.0021,g,D,3/6/2023,16,38,13,82
2.326,-0.0022,g,D,3/6/2023,16,38,13,92
2.338,-0.0022,g,D,3/6/2023,16,38,13,104
2.348,-0.0022,g,D,3/6/2023,16,38,13,113
2.36,-0.0022,g,D,3/6/2023,16,38,13,125
2.37,-0.0022,g,D,3/6/2023,16,38,13,135
2.381,-0.0022,g,D,3/6/2023,16,38,13,146
2.392,-0.0022,g,D,3/6/2023,16,38,13,157
2.403,-0.0022,g,D,3/6/2023,16,38,13,168
2.414,-0.0022,g,D,3/6/2023,16,38,13,179
2.425,-0.0022,g,D,3/6/2023,16,38,13,190
2.436,-0.0022,g,D,3/6/2023,16,38,13,201
2.447,-0.0022,g,D,3/6/2023,16,38,13,212
2.458,-0.0022,g,D,3/6/2023,16,38,13,223
2.469,-0.0022,g,D,3/6/2023,16,38,13,234
2.479,-0.0022,g,D,3/6/2023,16,38,13,245
2.49,-0.0023,g,D,3/6/2023,16,38,13,256
2.501,-0.0023,g,D,3/6/2023,16,38,13,267
2.512,-0.0023,g,D,3/6/2023,16,38,13,278
2.523,-0.0023,g,D,3/6/2023,16,38,13,289
2.534,-0.0023,g,D,3/6/2023,16,38,13,300
2.544,-0.0023,g,D,3/6/2023,16,38,13,310
2.556,-0.0023,g,D,3/6/2023,16,38,13,322
2.566,-0.0023,g,D,3/6/2023,16,38,13,332
2.578,-0.0023,g,D,3/6/2023,16,38,13,344
2.588,-0.0023,g,D,3/6/2023,16,38,13,354
2.599,-0.0023,g,D,3/6/2023,16,38,13,365
2.61,-0.0023,g,D,3/6/2023,16,38,13,376
2.621,-0.0023,g,D,3/6/2023,16,38,13,387
2.632,-0.0023,g,D,3/6/2023,16,38,13,398
2.643,-0.0023,g,D,3/6/2023,16,38,13,409
2.654,-0.0023,g,D,3/6/2023,16,38,13,420
2.665,-0.0023,g,D,3/6/2023,16,38,13,431
2.676,-0.0024,g,D,3/6/2023,16,38,13,442
2.687,-0.0024,g,D,3/6/2023,16,38,13,453
2.698,-0.0024,g,D,3/6/2023,16,38,13,464
2.709,-0.0024,g,D,3/6/2023,16,38,13,475
2.72,-0.0024,g,D,3/6/2023,16,38,13,486
2.731,-0.0024,g,D,3/6/2023,16,38,13,497
2.742,-0.0024,g,D,3/6/2023,16,38,13,507
2.753,-0.0024,g,D,3/6/2023,16,38,13,519
2.763,-0.0024,g,D,3/6/2023,16,38,13,528
2.775,-0.0024,g,D,3/6/2023,16,38,13,540
2.785,-0.0024,g,D,3/6/2023,16,38,13,550
2.797,-0.0024,g,D,3/6/2023,16,38,13,562
2.807,-0.0024,g,D,3/6/2023,16,38,13,572
2.818,-0.0024,g,D,3/6/2023,16,38,13,583
2.829,-0.0024,g,D,3/6/2023,16,38,13,594
2.84,-0.0024,g,D,3/6/2023,16,38,13,605
2.85,-0.0024,g,D,3/6/2023,16,38,13,616
2.861,-0.0024,g,D,3/6/2023,16,38,13,627
2.872,-0.0024,g,D,3/6/2023,16,38,13,638
2.883,-0.0024,g,D,3/6/2023,16,38,13,649
2.894,-0.0024,g,D,3/6/2023,16,38,13,660
2.905,-0.0024,g,D,3/6/2023,16,38,13,671
2.916,-0.0024,g,D,3/6/2023,16,38,13,682
2.927,-0.0024,g,D,3/6/2023,16,38,13,693
2.938,-0.0024,g,D,3/6/2023,16,38,13,704
2.949,-0.0025,g,D,3/6/2023,16,38,13,715
2.96,-0.0025,g,D,3/6/2023,16,38,13,726
2.971,-0.0025,g,D,3/6/2023,16,38,13,737
2.982,-0.0025,g,D,3/6/2023,16,38,13,748
2.993,-0.0025,g,D,3/6/2023,16,38,13,759
3.003,-0.0025,g,D,3/6/2023,16,38,13,769
3.015,-0.0025,g,D,3/6/2023,16,38,13,781
3.025,-0.0025,g,D,3/6/2023,16,38,13,791
3.037,-0.0025,g,D,3/6/2023,16,38,13,803
3.047,-0.0025,g,D,3/6/2023,16,38,13,813
3.058,-0.0025,g,D,3/6/2023,16,38,13,824
3.069,-0.0025,g,D,3/6/2023,16,38,13,835
3.08,-0.0025,g,D,3/6/2023,16,38,13,846
3.091,-0.0025,g,D,3/6/2023,16,38,13,856
3.102,-0.0025,g,D,3/6/2023,16,38,13,867
3.113,-0.0025,g,D,3/6/2023,16,38,13,878
3.124,-0.0025,g,D,3/6/2023,16,38,13,889
3.135,-0.0025,g,D,3/6/2023,16,38,13,900
3.146,-0.0026,g,D,3/6/2023,16,38,13,911
3.157,-0.0026,g,D,3/6/2023,16,38,13,922
3.168,-0.0026,g,D,3/6/2023,16,38,13,933
3.179,-0.0026,g,D,3/6/2023,16,38,13,944
3.19,-0.0026,g,D,3/6/2023,16,38,13,955
3.201,-0.0026,g,D,3/6/2023,16,38,13,966
3.212,-0.0026,g,D,3/6/2023,16,38,13,977
3.222,-0.0026,g,D,3/6/2023,16,38,13,988
3.233,-0.0026,g,D,3/6/2023,16,38,13,999
3.243,-0.0026,g,D,3/6/2023,16,38,14,9
3.255,-0.0026,g,D,3/6/2023,16,38,14,21
3.265,-0.0026,g,D,3/6/2023,16,38,14,31
3.276,-0.0026,g,D,3/6/2023,16,38,14,42
3.287,-0.0026,g,D,3/6/2023,16,38,14,53
3.298,-0.0026,g,D,3/6/2023,16,38,14,64
3.309,-0.0026,g,D,3/6/2023,16,38,14,75
3.32,-0.0027,g,D,3/6/2023,16,38,14,86
3.331,-0.0027,g,D,3/6/2023,16,38,14,97
3.342,-0.0027,g,D,3/6/2023,16,38,14,108
3.353,-0.0027,g,D,3/6/2023,16,38,14,119
3.364,-0.0027,g,D,3/6/2023,16,38,14,130
3.375,-0.0027,g,D,3/6/2023,16,38,14,141
3.386,-0.0027,g,D,3/6/2023,16,38,14,152
3.397,-0.0027,g,D,3/6/2023,16,38,14,163
3.408,-0.0027,g,D,3/6/2023,16,38,14,174
3.419,-0.0027,g,D,3/6/2023,16,38,14,185
3.43,-0.0027,g,D,3/6/2023,16,38,14,196
3.44,-0.0027,g,D,3/6/2023,16,38,14,206
3.452,-0.0027,g,D,3/6/2023,16,38,14,218
3.462,-0.0027,g,D,3/6/2023,16,38,14,227
3.474,-0.0028,g,D,3/6/2023,16,38,14,239
3.484,-0.0028,g,D,3/6/2023,16,38,14,249
3.495,-0.0028,g,D,3/6/2023,16,38,14,260
3.506,-0.0028,g,D,3/6/2023,16,38,14,271
3.517,-0.0028,g,D,3/6/2023,16,38,14,282
3.528,-0.0028,g,D,3/6/2023,16,38,14,293
3.539,-0.0028,g,D,3/6/2023,16,38,14,304
3.55,-0.0028,g,D,3/6/2023,16,38,14,315
3.561,-0.0028,g,D,3/6/2023,16,38,14,326
3.572,-0.0028,g,D,3/6/2023,16,38,14,337
3.583,-0.0028,g,D,3/6/2023,16,38,14,348
3.594,-0.0028,g,D,3/6/2023,16,38,14,359
3.604,-0.0028,g,D,3/6/2023,16,38,14,370
3.615,-0.0028,g,D,3/6/2023,16,38,14,381
3.626,-0.0028,g,D,3/6/2023,16,38,14,392
3.637,-0.0028,g,D,3/6/2023,16,38,14,403
3.648,-0.0028,g,D,3/6/2023,16,38,14,414
3.659,-0.0028,g,D,3/6/2023,16,38,14,425
3.67,-0.0029,g,D,3/6/2023,16,38,14,436
3.68,-0.0029,g,D,3/6/2023,16,38,14,446
3.692,-0.0029,g,D,3/6/2023,16,38,14,458
3.702,-0.0029,g,D,3/6/2023,16,38,14,468
3.713,-0.0029,g,D,3/6/2023,16,38,14,479
3.724,-0.0029,g,D,3/6/2023,16,38,14,490
3.735,-0.0029,g,D,3/6/2023,16,38,14,501
3.746,-0.0029,g,D,3/6/2023,16,38,14,512
3.757,-0.0029,g,D,3/6/2023,16,38,14,523
3.768,-0.0029,g,D,3/6/2023,16,38,14,534
3.779,-0.0029,g,D,3/6/2023,16,38,14,545
3.79,-0.0029,g,D,3/6/2023,16,38,14,556
3.801,-0.0029,g,D,3/6/2023,16,38,14,567
3.812,-0.0029,g,D,3/6/2023,16,38,14,578
3.823,-0.0029,g,D,3/6/2023,16,38,14,589
3.834,-0.0029,g,D,3/6/2023,16,38,14,600
3.845,-0.0029,g,D,3/6/2023,16,38,14,610
3.856,-0.0029,g,D,3/6/2023,16,38,14,621
3.867,-0.0029,g,D,3/6/2023,16,38,14,632
3.878,-0.0029,g,D,3/6/2023,16,38,14,643
3.889,-0.0029,g,D,3/6/2023,16,38,14,654
3.9,-0.0029,g,D,3/6/2023,16,38,14,665
3.911,-0.0029,g,D,3/6/2023,16,38,14,676
3.921,-0.0029,g,D,3/6/2023,16,38,14,686
3.933,-0.0029,g,D,3/6/2023,16,38,14,698
3.943,-0.0029,g,D,3/6/2023,16,38,14,708
3.954,-0.0029,g,D,3/6/2023,16,38,14,719
3.965,-0.0029,g,D,3/6/2023,16,38,14,730
3.975,-0.0029,g,D,3/6/2023,16,38,14,741
3.986,-0.003,g,D,3/6/2023,16,38,14,752
3.997,-0.003,g,D,3/6/2023,16,38,14,763
4.008,-0.003,g,D,3/6/2023,16,38,14,774
4.019,-0.003,g,D,3/6/2023,16,38,14,785
4.03,-0.003,g,D,3/6/2023,16,38,14,796
4.041,-0.003,g,D,3/6/2023,16,38,14,807
4.052,-0.003,g,D,3/6/2023,16,38,14,818
4.063,-0.003,g,D,3/6/2023,16,38,14,829
4.074,-0.003,g,D,3/6/2023,16,38,14,840
4.085,-0.003,g,D,3/6/2023,16,38,14,851
4.096,-0.003,g,D,3/6/2023,16,38,14,862
4.107,-0.003,g,D,3/6/2023,16,38,14,873
4.118,-0.003,g,D,3/6/2023,16,38,14,884
4.129,-0.003,g,D,3/6/2023,16,38,14,895
4.139,-0.003,g,D,3/6/2023,16,38,14,905
4.151,-0.003,g,D,3/6/2023,16,38,14,917
4.161,-0.003,g,D,3/6/2023,16,38,14,927
4.172,-0.003,g,D,3/6/2023,16,38,14,938
4.183,-0.003,g,D,3/6/2023,16,38,14,949
4.194,-0.003,g,D,3/6/2023,16,38,14,960
4.205,-0.003,g,D,3/6/2023,16,38,14,971
4.216,-0.003,g,D,3/6/2023,16,38,14,981
4.227,-0.003,g,D,3/6/2023,16,38,14,992
4.238,-0.003,g,D,3/6/2023,16,38,15,3
4.249,-0.0031,g,D,3/6/2023,16,38,15,14
4.26,-0.0031,g,D,3/6/2023,16,38,15,25
4.271,-0.0031,g,D,3/6/2023,16,38,15,36
4.282,-0.0031,g,D,3/6/2023,16,38,15,47
4.293,-0.0031,g,D,3/6/2023,16,38,15,58
4.304,-0.0031,g,D,3/6/2023,16,38,15,69
4.315,-0.0031,g,D,3/6/2023,16,38,15,80
4.326,-0.0031,g,D,3/6/2023,16,38,15,91
4.337,-0.0031,g,D,3/6/2023,16,38,15,102
4.347,-0.0031,g,D,3/6/2023,16,38,15,113
4.357,-0.0031,g,D,3/6/2023,16,38,15,123
4.369,-0.0031,g,D,3/6/2023,16,38,15,135
4.379,-0.0031,g,D,3/6/2023,16,38,15,145
4.391,-0.0031,g,D,3/6/2023,16,38,15,157
4.401,-0.0031,g,D,3/6/2023,16,38,15,167
4.412,-0.0031,g,D,3/6/2023,16,38,15,178
4.423,-0.0031,g,D,3/6/2023,16,38,15,189
4.434,-0.0031,g,D,3/6/2023,16,38,15,200
4.445,-0.0032,g,D,3/6/2023,16,38,15,211
4.456,-0.0032,g,D,3/6/2023,16,38,15,222
4.467,-0.0032,g,D,3/6/2023,16,38,15,233
4.478,-0.0032,g,D,3/6/2023,16,38,15,244
4.489,-0.0032,g,D,3/6/2023,16,38,15,255
4.5,-0.0032,g,D,3/6/2023,16,38,15,266
4.511,-0.0032,g,D,3/6/2023,16,38,15,277
4.522,-0.0032,g,D,3/6/2023,16,38,15,288
4.533,-0.0032,g,D,3/6/2023,16,38,15,299
4.544,-0.0032,g,D,3/6/2023,16,38,15,310
4.555,-0.0032,g,D,3/6/2023,16,38,15,321
4.566,-0.0032,g,D,3/6/2023,16,38,15,332
4.577,-0.0032,g,D,3/6/2023,16,38,15,343
4.588,-0.0032,g,D,3/6/2023,16,38,15,353
4.598,-0.0032,g,D,3/6/2023,16,38,15,363
4.61,-0.0032,g,D,3/6/2023,16,38,15,375
4.62,-0.0033,g,D,3/6/2023,16,38,15,385
4.631,-0.0033,g,D,3/6/2023,16,38,15,396
4.642,-0.0033,g,D,3/6/2023,16,38,15,407
4.653,-0.0033,g,D,3/6/2023,16,38,15,418
4.664,-0.0033,g,D,3/6/2023,16,38,15,429
4.675,-0.0033,g,D,3/6/2023,16,38,15,440
4.686,-0.0033,g,D,3/6/2023,16,38,15,451
4.698,-0.0033,g,D,3/6/2023,16,38,15,463
4.708,-0.0033,g,D,3/6/2023,16,38,15,473
4.719,-0.0033,g,D,3/6/2023,16,38,15,484
4.729,-0.0033,g,D,3/6/2023,16,38,15,495
4.74,-0.0033,g,D,3/6/2023,16,38,15,506
4.751,-0.0033,g,D,3/6/2023,16,38,15,517
4.762,-0.0033,g,D,3/6/2023,16,38,15,528
4.773,-0.0033,g,D,3/6/2023,16,38,15,539
4.784,-0.0033,g,D,3/6/2023,16,38,15,550
4.795,-0.0033,g,D,3/6/2023,16,38,15,561
4.806,-0.0034,g,D,3/6/2023,16,38,15,572
4.816,-0.0034,g,D,3/6/2023,16,38,15,582
4.828,-0.0034,g,D,3/6/2023,16,38,15,594
4.838,-0.0034,g,D,3/6/2023,16,38,15,604
4.85,-0.0034,g,D,3/6/2023,16,38,15,616
4.86,-0.0034,g,D,3/6/2023,16,38,15,626
4.871,-0.0034,g,D,3/6/2023,16,38,15,637
4.882,-0.0034,g,D,3/6/2023,16,38,15,648
4.893,-0.0034,g,D,3/6/2023,16,38,15,659
4.904,-0.0034,g,D,3/6/2023,16,38,15,670
4.915,-0.0034,g,D,3/6/2023,16,38,15,681
4.926,-0.0034,g,D,3/6/2023,16,38,15,692
4.937,-0.0034,g,D,3/6/2023,16,38,15,703
4.948,-0.0034,g,D,3/6/2023,16,38,15,714
4.959,-0.0034,g,D,3/6/2023,16,38,15,724
4.97,-0.0034,g,D,3/6/2023,16,38,15,735
4.981,-0.0034,g,D,3/6/2023,16,38,15,746
4.992,-0.0034,g,D,3/6/2023,16,38,15,757
5.003,-0.0034,g,D,3/6/2023,16,38,15,768
5.014,-0.0034,g,D,3/6/2023,16,38,15,779
5.025,-0.0034,g,D,3/6/2023,16,38,15,790
5.036,-0.0034,g,D,3/6/2023,16,38,15,801
5.047,-0.0035,g,D,3/6/2023,16,38,15,812
5.057,-0.0035,g,D,3/6/2023,16,38,15,822
5.069,-0.0035,g,D,3/6/2023,16,38,15,834
5.079,-0.0035,g,D,3/6/2023,16,38,15,844
