Profile 1             
x       depth           
[m]     [m]         
0.001132323  1.9735429e-05            
0.0011388682  1.9851048e-05            
0.0011454135  1.9878563e-05            
0.0011519587  1.9826092e-05            
0.0011585039  1.9677238e-05            
0.0011650491  1.942557e-05            
0.0011715943  1.9077397e-05            
0.0011781396  1.8736197e-05            
0.0011846848  1.8480334e-05            
0.00119123  1.8355211e-05            
0.0011977752  1.8400449e-05            
0.0012043204  1.8645622e-05            
0.0012108657  1.9038187e-05            
0.0012174109  1.953637e-05            
0.0012239561  2.0089066e-05            
0.0012305013  2.0626451e-05            
0.0012370465  2.107806e-05            
0.0012435918  2.1393889e-05            
0.001250137  2.1549931e-05            
0.0012566822  2.1590455e-05            
0.0012632274  2.1557296e-05            
0.0012697726  2.1479119e-05            
0.0012763179  2.1350328e-05            
0.0012828631  2.1159364e-05            
0.0012894083  2.0890365e-05            
0.0012959535  2.05309e-05            
0.0013024987  2.0104628e-05            
0.001309044  1.9722324e-05            
0.0013155892  1.9491808e-05            
0.0013221344  1.9522133e-05            
0.0013286796  1.9856376e-05            
0.0013352248  2.0478547e-05            
0.0013417701  2.1319935e-05            
0.0013483153  2.2284649e-05            
0.0013548605  2.3280744e-05            
0.0013614057  2.4230328e-05            
0.0013679509  2.5053565e-05            
0.0013744962  2.5682352e-05            
0.0013810414  2.6095499e-05            
0.0013875866  2.6347327e-05            
0.0013941318  2.6498938e-05            
0.001400677  2.6647115e-05            
0.0014072223  2.6789375e-05            
0.0014137675  2.6873441e-05            
0.0014203127  2.6886161e-05            
0.0014268579  2.6815148e-05            
0.0014334031  2.665376e-05            
0.0014399484  2.6390239e-05            
0.0014464936  2.6065699e-05            
0.0014530388  2.5737648e-05            
0.001459584  2.5466505e-05            
0.0014661292  2.5311436e-05            
0.0014726745  2.5267263e-05            
0.0014792197  2.5349438e-05            
0.0014857649  2.5570704e-05            
0.0014923101  2.5882459e-05            
0.0014988553  2.6199825e-05            
0.0015054005  2.6469712e-05            
0.0015119458  2.6623747e-05            
0.001518491  2.6666101e-05            
0.0015250362  2.6645622e-05            
0.0015315814  2.6511064e-05            
0.0015381266  2.6463235e-05            
0.0015446719  2.6578846e-05            
0.0015512171  2.6793223e-05            
0.0015577623  2.70859e-05            
0.0015643075  2.7477401e-05            
0.0015708527  2.7989078e-05            
0.001577398  2.86733e-05            
0.0015839432  2.9556377e-05            
0.0015904884  3.043705e-05            
0.0015970336  3.1107047e-05            
0.0016035788  3.1616511e-05            
0.0016101241  3.1887123e-05            
0.0016166693  3.1921415e-05            
0.0016232145  3.1785203e-05            
0.0016297597  3.1533453e-05            
0.0016363049  3.1278131e-05            
0.0016428502  3.1078384e-05            
0.0016493954  3.0935419e-05            
0.0016559406  3.0862936e-05            
0.0016624858  3.0851008e-05            
0.001669031  3.0872086e-05            
0.0016755763  3.0901599e-05            
0.0016821215  3.091854e-05            
0.0016886667  3.0938957e-05            
0.0016952119  3.0989035e-05            
0.0017017571  3.1117923e-05            
0.0017083024  3.1348494e-05            
0.0017148476  3.1668334e-05            
0.0017213928  3.202783e-05            
0.001727938  3.2369392e-05            
0.0017344832  3.2655314e-05            
0.0017410285  3.2872791e-05            
0.0017475737  3.2984259e-05            
0.0017541189  3.3005981e-05            
0.0017606641  3.2925807e-05            
0.0017672093  3.2904318e-05            
0.0017737546  3.2747642e-05            
0.0017802998  3.2623738e-05            
0.001786845  3.2560912e-05            
0.0017933902  3.2541279e-05            
0.0017999354  3.259619e-05            
0.0018064807  3.2707381e-05            
0.0018130259  3.2863677e-05            
0.0018195711  3.3032474e-05            
0.0018261163  3.3185583e-05            
0.0018326615  3.329696e-05            
0.0018392068  3.3374298e-05            
0.001845752  3.3528583e-05            
0.0018522972  3.3340554e-05            
0.0018588424  3.3045591e-05            
0.0018653876  3.2805261e-05            
0.0018719329  3.2678237e-05            
0.0018784781  3.2690593e-05            
0.0018850233  3.2850735e-05            
0.0018915685  3.3146021e-05            
0.0018981137  3.3550547e-05            
0.001904659  3.4021887e-05            
0.0019112042  3.454991e-05            
0.0019177494  3.5064281e-05            
0.0019242946  3.5385858e-05            
0.0019308398  3.5514568e-05            
0.0019373851  3.5493143e-05            
0.0019439303  3.5324896e-05            
0.0019504755  3.492822e-05            
0.0019570207  3.463517e-05            
0.0019635659  3.4448107e-05            
0.0019701112  3.4535577e-05            
0.0019766564  3.4606133e-05            
0.0019832016  3.4616631e-05            
0.0019897468  3.4604547e-05            
0.001996292  3.4557893e-05            
0.0020028373  3.4383033e-05            
0.0020093825  3.4397435e-05            
0.0020159277  3.45677e-05            
0.0020224729  3.4753962e-05            
0.0020290181  3.4808196e-05            
0.0020355634  3.4788235e-05            
0.0020421086  3.4752027e-05            
0.0020486538  3.4642454e-05            
0.002055199  3.4480553e-05            
0.0020617442  3.4310064e-05            
0.0020682895  3.4145194e-05            
0.0020748347  3.3984928e-05            
0.0020813799  3.385839e-05            
0.0020879251  3.3799655e-05            
0.0020944703  3.3845826e-05            
0.0021010155  3.4032038e-05            
0.0021075608  3.4388229e-05            
0.002114106  3.4892586e-05            
0.0021206512  3.5483552e-05            
0.0021271964  3.6088404e-05            
0.0021337416  3.6621867e-05            
0.0021402869  3.7027645e-05            
0.0021468321  3.7310736e-05            
0.0021533773  3.7561277e-05            
0.0021599225  3.7801907e-05            
0.0021664677  3.8176302e-05            
0.002173013  3.8685928e-05            
0.0021795582  3.928947e-05            
0.0021861034  3.9845168e-05            
0.0021926486  4.0241802e-05            
0.0021991938  4.0466446e-05            
0.0022057391  4.0372255e-05            
0.0022122843  3.9966505e-05            
0.0022188295  3.9346699e-05            
0.0022253747  3.8709891e-05            
0.0022319199  3.8185954e-05            
0.0022384652  3.7860479e-05            
0.0022450104  3.7812237e-05            
0.0022515556  3.7910478e-05            
0.0022581008  3.8095498e-05            
0.002264646  3.8314694e-05            
0.0022711913  3.8521791e-05            
0.0022777365  3.8684831e-05            
0.0022842817  3.8786759e-05            
0.0022908269  3.883743e-05            
0.0022973721  3.8844287e-05            
0.0023039174  3.8819762e-05            
0.0023104626  3.877141e-05            
0.0023170078  3.8684402e-05            
0.002323553  3.8577133e-05            
0.0023300982  3.8454633e-05            
0.0023366435  3.8335458e-05            
0.0023431887  3.8221669e-05            
0.0023497339  3.8114022e-05            
0.0023562791  3.7994088e-05            
0.0023628243  3.78586e-05            
0.0023693696  3.7723666e-05            
0.0023759148  3.7603897e-05            
0.00238246  3.7510161e-05            
0.0023890052  3.7428016e-05            
0.0023955504  3.7303806e-05            
0.0024020957  3.7073203e-05            
0.0024086409  3.6664636e-05            
0.0024151861  3.6054267e-05            
0.0024217313  3.5258777e-05            
0.0024282765  3.4410093e-05            
0.0024348218  3.3661988e-05            
0.002441367  3.3114421e-05            
0.0024479122  3.2768613e-05            
0.0024544574  3.258144e-05            
0.0024610026  3.2501329e-05            
0.0024675479  3.2489992e-05            
0.0024740931  3.2518198e-05            
0.0024806383  3.2563066e-05            
0.0024871835  3.2602548e-05            
0.0024937287  3.2613576e-05            
0.002500274  3.2583693e-05            
0.0025068192  3.2532475e-05            
0.0025133644  3.250117e-05            
0.0025199096  3.2436896e-05            
0.0025264548  3.2492294e-05            
0.0025330001  3.2627262e-05            
0.0025395453  3.2751955e-05            
0.0025460905  3.2900289e-05            
0.0025526357  3.311419e-05            
0.0025591809  3.3355667e-05            
0.0025657262  3.3502587e-05            
0.0025722714  3.3575757e-05            
0.0025788166  3.3592603e-05            
0.0025853618  3.3555511e-05            
0.002591907  3.3503184e-05            
0.0025984523  3.3455783e-05            
0.0026049975  3.3518692e-05            
0.0026115427  3.3577402e-05            
0.0026180879  3.3646289e-05            
0.0026246331  3.3721028e-05            
0.0026311784  3.3785802e-05            
0.0026377236  3.3832603e-05            
0.0026442688  3.3856981e-05            
0.002650814  3.3860231e-05            
0.0026573592  3.3838776e-05            
0.0026639045  3.3839708e-05            
0.0026704497  3.3889667e-05            
0.0026769949  3.3993318e-05            
0.0026835401  3.4185389e-05            
0.0026900853  3.4417025e-05            
0.0026966305  3.4617142e-05            
0.0027031758  3.4806289e-05            
0.002709721  3.5001877e-05            
0.0027162662  3.5243619e-05            
0.0027228114  3.5478218e-05            
0.0027293566  3.576705e-05            
0.0027359019  3.6026446e-05            
0.0027424471  3.6266444e-05            
0.0027489923  3.654398e-05            
0.0027555375  3.6873232e-05            
0.0027620827  3.725471e-05            
0.002768628  3.767618e-05            
0.0027751732  3.8054496e-05            
0.0027817184  3.8258796e-05            
0.0027882636  3.8246656e-05            
0.0027948088  3.8089729e-05            
0.0028013541  3.7870228e-05            
0.0028078993  3.7658782e-05            
0.0028144445  3.7517353e-05            
0.0028209897  3.7446897e-05            
0.0028275349  3.7380269e-05            
0.0028340802  3.7436084e-05            
0.0028406254  3.7502847e-05            
0.0028471706  3.7558435e-05            
0.0028537158  3.7618092e-05            
0.002860261  3.7659474e-05            
0.0028668063  3.7652577e-05            
0.0028733515  3.7561345e-05            
0.0028798967  3.7388399e-05            
0.0028864419  3.7161642e-05            
0.0028929871  3.6895337e-05            
0.0028995324  3.6588364e-05            
0.0029060776  3.6263632e-05            
0.0029126228  3.5943016e-05            
0.002919168  3.5677893e-05            
0.0029257132  3.553033e-05            
0.0029322585  3.5573044e-05            
0.0029388037  3.5871753e-05            
0.0029453489  3.6416214e-05            
0.0029518941  3.7069536e-05            
0.0029584393  3.7833753e-05            
0.0029649846  3.8470903e-05            
0.0029715298  3.8831013e-05            
0.002978075  3.8861933e-05            
0.0029846202  3.8618763e-05            
0.0029911654  3.8176212e-05            
0.0029977107  3.7848974e-05            
0.0030042559  3.7577567e-05            
0.0030108011  3.7295077e-05            
0.0030173463  3.7224186e-05            
0.0030238915  3.7306761e-05            
0.0030304368  3.7489252e-05            
0.003036982  3.7690042e-05            
0.0030435272  3.789604e-05            
0.0030500724  3.8101693e-05            
0.0030566176  3.8154659e-05            
0.0030631629  3.8077968e-05            
0.0030697081  3.7808343e-05            
0.0030762533  3.7436562e-05            
0.0030827985  3.7081004e-05            
0.0030893437  3.6812867e-05            
0.003095889  3.6617877e-05            
0.0031024342  3.6470381e-05            
0.0031089794  3.6281931e-05            
0.0031155246  3.5946293e-05            
0.0031220698  3.5437748e-05            
0.0031286151  3.489295e-05            
0.0031351603  3.4384541e-05            
0.0031417055  3.3992513e-05            
0.0031482507  3.3832298e-05            
0.0031547959  3.3893621e-05            
0.0031613412  3.410376e-05            
0.0031678864  3.4417464e-05            
0.0031744316  3.4723426e-05            
0.0031809768  3.495585e-05            
0.003187522  3.5037047e-05            
0.0031940673  3.5013416e-05            
0.0032006125  3.4995127e-05            
0.0032071577  3.4977088e-05            
0.0032137029  3.5008191e-05            
0.0032202481  3.5144127e-05            
0.0032267934  3.542648e-05            
0.0032333386  3.5823643e-05            
0.0032398838  3.626572e-05            
0.003246429  3.6676774e-05            
0.0032529742  3.7019404e-05            
0.0032595195  3.7308432e-05            
0.0032660647  3.7558145e-05            
0.0032726099  3.7778276e-05            
0.0032791551  3.7989929e-05            
0.0032857003  3.822107e-05            
0.0032922455  3.8481736e-05            
0.0032987908  3.8792819e-05            
0.003305336  3.9192254e-05            
0.0033118812  3.9543626e-05            
0.0033184264  3.9840945e-05            
0.0033249716  4.0053386e-05            
0.0033315169  4.0132605e-05            
0.0033380621  4.008568e-05            
0.0033446073  3.9945154e-05            
0.0033511525  3.975719e-05            
0.0033576977  3.9552559e-05            
0.003364243  3.9386374e-05            
0.0033707882  3.9314122e-05            
0.0033773334  3.9295411e-05            
0.0033838786  3.9242907e-05            
0.0033904238  3.9204014e-05            
0.0033969691  3.9111881e-05            
0.0034035143  3.8830603e-05            
0.0034100595  3.8414062e-05            
0.0034166047  3.8004577e-05            
0.0034231499  3.7743494e-05            
0.0034296952  3.7692622e-05            
0.0034362404  3.779327e-05            
0.0034427856  3.7960518e-05            
0.0034493308  3.8147277e-05            
0.003455876  3.832368e-05            
0.0034624213  3.8460792e-05            
0.0034689665  3.8559401e-05            
0.0034755117  3.8614018e-05            
0.0034820569  3.8631393e-05            
0.0034886021  3.8629056e-05            
0.0034951474  3.8651211e-05            
0.0035016926  3.8774295e-05            
0.0035082378  3.9083613e-05            
0.003514783  3.9639975e-05            
0.0035213282  4.0367902e-05            
0.0035278735  4.1247887e-05            
0.0035344187  4.2182467e-05            
0.0035409639  4.299342e-05            
0.0035475091  4.3597293e-05            
0.0035540543  4.3987013e-05            
0.0035605996  4.407592e-05            
0.0035671448  4.3929006e-05            
0.00357369  4.3649244e-05            
0.0035802352  4.3407774e-05            
0.0035867804  4.325023e-05            
0.0035933257  4.3218631e-05            
0.0035998709  4.3313773e-05            
0.0036064161  4.3490809e-05            
0.0036129613  4.379217e-05            
0.0036195065  4.3961179e-05            
0.0036260518  4.3839869e-05            
0.003632597  4.3198949e-05            
0.0036391422  4.2439696e-05            
0.0036456874  4.1686039e-05            
0.0036522326  4.1035351e-05            
0.0036587779  4.0833015e-05            
0.0036653231  4.1001172e-05            
0.0036718683  4.1283974e-05            
0.0036784135  4.1630802e-05            
0.0036849587  4.1954627e-05            
0.003691504  4.2198364e-05            
0.0036980492  4.2282354e-05            
0.0037045944  4.213985e-05            
0.0037111396  4.1751881e-05            
0.0037176848  4.1231955e-05            
0.0037242301  4.0675789e-05            
0.0037307753  4.0168505e-05            
0.0037373205  3.9790537e-05            
0.0037438657  3.9557327e-05            
0.0037504109  3.9455806e-05            
0.0037569562  3.9468604e-05            
0.0037635014  3.95728e-05            
0.0037700466  3.9744803e-05            
0.0037765918  3.9980855e-05            
0.003783137  4.0268198e-05            
0.0037896823  4.0579108e-05            
0.0037962275  4.0855914e-05            
0.0038027727  4.1044218e-05            
0.0038093179  4.1136129e-05            
0.0038158631  4.1163666e-05            
0.0038224084  4.1185928e-05            
0.0038289536  4.1235012e-05            
0.0038354988  4.1315569e-05            
0.003842044  4.1392245e-05            
0.0038485892  4.142528e-05            
0.0038551345  4.1405848e-05            
0.0038616797  4.1335082e-05            
0.0038682249  4.1224341e-05            
0.0038747701  4.1097536e-05            
0.0038813153  4.0997899e-05            
0.0038878605  4.0973804e-05            
0.0038944058  4.1067399e-05            
0.003900951  4.1359718e-05            
0.0039074962  4.1857276e-05            
0.0039140414  4.2453141e-05            
0.0039205866  4.3014344e-05            
0.0039271319  4.3331824e-05            
0.0039336771  4.3339603e-05            
0.0039402223  4.3048429e-05            
0.0039467675  4.2458368e-05            
0.0039533127  4.1739505e-05            
0.003959858  4.1026732e-05            
0.0039664032  4.0425e-05            
0.0039729484  4.0019062e-05            
0.0039794936  3.9733443e-05            
0.0039860388  3.9455882e-05            
0.0039925841  3.9058959e-05            
0.0039991293  3.8445998e-05            
0.0040056745  3.7635632e-05            
0.0040122197  3.6746453e-05            
0.0040187649  3.5986817e-05            
0.0040253102  3.5601393e-05            
0.0040318554  3.5650787e-05            
0.0040384006  3.6031493e-05            
0.0040449458  3.6557162e-05            
0.004051491  3.7043372e-05            
0.0040580363  3.7427323e-05            
0.0040645815  3.7727469e-05            
0.0040711267  3.8023717e-05            
0.0040776719  3.8408947e-05            
0.0040842171  3.8994686e-05            
0.0040907624  3.9888051e-05            
0.0040973076  4.1200118e-05            
0.0041038528  4.2584119e-05            
0.004110398  4.379495e-05            
0.0041169432  4.4730276e-05            
0.0041234885  4.5375866e-05            
0.0041300337  4.5752665e-05            
0.0041365789  4.5979231e-05            
0.0041431241  4.60767e-05            
0.0041496693  4.6081617e-05            
0.0041562146  4.6002439e-05            
0.0041627598  4.5856699e-05            
0.004169305  4.5673776e-05            
0.0041758502  4.5465871e-05            
0.0041823954  4.5232656e-05            
0.0041889407  4.4962605e-05            
0.0041954859  4.4708171e-05            
0.0042020311  4.4483762e-05            
0.0042085763  4.4321533e-05            
0.0042151215  4.4199313e-05            
0.0042216668  4.4102236e-05            
0.004228212  4.397413e-05            
0.0042347572  4.3773331e-05            
0.0042413024  4.3442974e-05            
0.0042478476  4.2895975e-05            
0.0042543929  4.2135026e-05            
0.0042609381  4.1241633e-05            
0.0042674833  4.0276693e-05            
0.0042740285  3.9227281e-05            
0.0042805737  3.8379326e-05            
0.004287119  3.7859876e-05            
0.0042936642  3.7756915e-05            
0.0043002094  3.7872221e-05            
0.0043067546  3.8058708e-05            
0.0043132998  3.8215061e-05            
0.0043198451  3.8241786e-05            
0.0043263903  3.8102714e-05            
0.0043329355  3.7779593e-05            
0.0043394807  3.728792e-05            
0.0043460259  3.6661339e-05            
0.0043525712  3.592018e-05            
0.0043591164  3.5132328e-05            
0.0043656616  3.4394769e-05            
0.0043722068  3.3786176e-05            
0.004378752  3.3404006e-05            
0.0043852973  3.3275935e-05            
0.0043918425  3.3230672e-05            
0.0043983877  3.3220449e-05            
0.0044049329  3.3234916e-05            
0.0044114781  3.3270445e-05            
0.0044180234  3.348383e-05            
0.0044245686  3.3819727e-05            
0.0044311138  3.4230032e-05            
0.004437659  3.466443e-05            
0.0044442042  3.5021669e-05            
0.0044507495  3.5253348e-05            
0.0044572947  3.528114e-05            
0.0044638399  3.5064806e-05            
0.0044703851  3.4763701e-05            
0.0044769303  3.4361771e-05            
0.0044834755  3.3901814e-05            
0.0044900208  3.3595635e-05            
0.004496566  3.3510482e-05            
0.0045031112  3.3504774e-05            
0.0045096564  3.3629456e-05            
0.0045162016  3.3780211e-05            
0.0045227469  3.3846029e-05            
0.0045292921  3.3866374e-05            
0.0045358373  3.3966669e-05            
0.0045423825  3.4300187e-05            
0.0045489277  3.483499e-05            
0.004555473  3.5515843e-05            
0.0045620182  3.6204785e-05            
0.0045685634  3.6829495e-05            
0.0045751086  3.7389056e-05            
0.0045816538  3.7859149e-05            
0.0045881991  3.8140538e-05            
0.0045947443  3.8390647e-05            
0.0046012895  3.8543862e-05            
0.0046078347  3.8558691e-05            
0.0046143799  3.8436779e-05            
0.0046209252  3.8236227e-05            
0.0046274704  3.8060422e-05            
0.0046340156  3.8042018e-05            
0.0046405608  3.8292936e-05            
0.004647106  3.8804609e-05            
0.0046536513  3.9548786e-05            
0.0046601965  4.0428529e-05            
0.0046667417  4.1413933e-05            
0.0046732869  4.2431275e-05            
0.0046798321  4.3425875e-05            
0.0046863774  4.4373811e-05            
0.0046929226  4.5226612e-05            
0.0046994678  4.5876173e-05            
0.004706013  4.6298617e-05            
0.0047125582  4.6384278e-05            
0.0047191035  4.591079e-05            
0.0047256487  4.5104938e-05            
0.0047321939  4.3949418e-05            
0.0047387391  4.2566488e-05            
0.0047452843  4.0951444e-05            
0.0047518296  3.8654376e-05            
0.0047583748  3.7398131e-05            
0.00476492  3.6770511e-05            
0.0047714652  3.6369799e-05            
0.0047780104  3.6246467e-05            
0.0047845557  3.638377e-05            
0.0047911009  3.6814786e-05            
0.0047976461  3.6933647e-05            
0.0048041913  3.7016859e-05            
0.0048107365  3.7159915e-05            
0.0048172818  3.737188e-05            
0.004823827  3.7655038e-05            
0.0048303722  3.7965697e-05            
0.0048369174  3.8313944e-05            
0.0048434626  3.8570986e-05            
0.0048500079  3.859704e-05            
0.0048565531  3.8413172e-05            
0.0048630983  3.8144062e-05            
0.0048696435  3.7916576e-05            
0.0048761887  3.7783917e-05            
0.004882734  3.7684942e-05            
0.0048892792  3.7536254e-05            
0.0048958244  3.7285807e-05            
0.0049023696  3.6919094e-05            
0.0049089148  3.647629e-05            
0.0049154601  3.6000662e-05            
0.0049220053  3.5519296e-05            
0.0049285505  3.4866561e-05            
0.0049350957  3.4429507e-05            
0.0049416409  3.3946577e-05            
0.0049481862  3.3468398e-05            
0.0049547314  3.2987325e-05            
0.0049612766  3.2518199e-05            
0.0049678218  3.2061577e-05            
0.004974367  3.1709222e-05            
0.0049809123  3.1461206e-05            
0.0049874575  3.1290576e-05            
0.0049940027  3.1184977e-05            
0.0050005479  3.1170691e-05            
0.0050070931  3.1236524e-05            
0.0050136384  3.1403466e-05            
0.0050201836  3.1671359e-05            
0.0050267288  3.2045777e-05            
0.005033274  3.2516162e-05            
0.0050398192  3.3036243e-05            
0.0050463645  3.3552698e-05            
0.0050529097  3.4015977e-05            
0.0050594549  3.4404277e-05            
0.0050660001  3.4687512e-05            
0.0050725453  3.4848785e-05            
0.0050790906  3.4920674e-05            
0.0050856358  3.494499e-05            
0.005092181  3.4969908e-05            
0.0050987262  3.5010924e-05            
0.0051052714  3.5116511e-05            
0.0051118166  3.5264708e-05            
0.0051183619  3.543274e-05            
0.0051249071  3.5585321e-05            
0.0051314523  3.5683988e-05            
0.0051379975  3.5715678e-05            
0.0051445427  3.5645552e-05            
0.005151088  3.5442462e-05            
0.0051576332  3.5102946e-05            
0.0051641784  3.4658986e-05            
0.0051707236  3.4201266e-05            
0.0051772688  3.3836293e-05            
0.0051838141  3.369293e-05            
0.0051903593  3.3848794e-05            
0.0051969045  3.4318271e-05            
0.0052034497  3.4998723e-05            
0.0052099949  3.5798108e-05            
0.0052165402  3.6666519e-05            
0.0052230854  3.756304e-05            
0.0052296306  3.8440521e-05            
0.0052361758  3.926327e-05            
0.005242721  3.996427e-05            
0.0052492663  4.0405628e-05            
0.0052558115  4.0465848e-05            
0.0052623567  4.0006701e-05            
0.0052689019  3.9172788e-05            
0.0052754471  3.8075719e-05            
0.0052819924  3.6939023e-05            
0.0052885376  3.5962998e-05            
0.0052950828  3.5267149e-05            
0.005301628  3.4820818e-05            
0.0053081732  3.4562239e-05            
0.0053147185  3.4456838e-05            
0.0053212637  3.4486114e-05            
0.0053278089  3.4622206e-05            
0.0053343541  3.4870942e-05            
0.0053408993  3.5223185e-05            
0.0053474446  3.5642599e-05            
0.0053539898  3.6119016e-05            
0.005360535  3.6634362e-05            
0.0053670802  3.7159245e-05            
0.0053736254  3.7697046e-05            
0.0053801707  3.8250738e-05            
0.0053867159  3.8810798e-05            
0.0053932611  3.9402957e-05            
0.0053998063  4.0061384e-05            
0.0054063515  4.0677578e-05            
0.0054128968  4.1252922e-05            
