Profile 1             
x       y           
[m]     [m]         
0  0.00010510524            
6.5448735e-06  0.00010500786            
1.3089747e-05  0.00010492392            
1.963462e-05  0.00010490255            
2.6179494e-05  0.00010497163            
3.2724367e-05  0.00010513707            
3.9269241e-05  0.00010534558            
4.5814114e-05  0.00010562035            
5.2358988e-05  0.00010590404            
5.8903861e-05  0.0001061985            
6.5448735e-05  0.00010652088            
7.1993608e-05  0.00010681454            
7.8538482e-05  0.00010703409            
8.5083355e-05  0.00010717219            
9.1628229e-05  0.00010723591            
9.8173102e-05  0.00010723892            
0.00010471798  0.00010720737            
0.00011126285  0.00010715465            
0.00011780772  0.00010707696            
0.0001243526  0.00010695772            
0.00013089747  0.00010678836            
0.00013744234  0.00010659761            
0.00014398722  0.00010643466            
0.00015053209  0.0001063385            
0.00015707696  0.00010633375            
0.00016362184  0.00010640792            
0.00017016671  0.0001064995            
0.00017671158  0.0001066369            
0.00018325646  0.00010682605            
0.00018980133  0.00010699951            
0.0001963462  0.00010711956            
0.00020289108  0.00010718306            
0.00020943595  0.00010719633            
0.00021598082  0.00010718625            
0.0002225257  0.00010717178            
0.00022907057  0.00010718658            
0.00023561544  0.00010723076            
0.00024216032  0.00010728467            
0.00024870519  0.00010732844            
0.00025525007  0.00010739704            
0.00026179494  0.00010746711            
0.00026833981  0.00010749714            
0.00027488469  0.00010748328            
0.00028142956  0.00010745163            
0.00028797443  0.0001074105            
0.00029451931  0.00010738349            
0.00030106418  0.00010740862            
0.00030760905  0.00010749405            
0.00031415393  0.00010763333            
0.0003206988  0.00010783723            
0.00032724367  0.00010808972            
0.00033378855  0.00010835            
0.00034033342  0.00010859724            
0.00034687829  0.00010878719            
0.00035342317  0.00010888791            
0.00035996804  0.00010889239            
0.00036651291  0.00010881833            
0.00037305779  0.00010870287            
0.00037960266  0.00010859287            
0.00038614753  0.0001085373            
0.00039269241  0.00010857972            
0.00039923728  0.0001087316            
0.00040578215  0.00010898026            
0.00041232703  0.00010933341            
0.0004188719  0.00010976691            
0.00042541678  0.00011021739            
0.00043196165  0.00011064712            
0.00043850652  0.00011100767            
0.0004450514  0.00011123951            
0.00045159627  0.00011130518            
0.00045814114  0.00011120765            
0.00046468602  0.00011096449            
0.00047123089  0.00011065218            
0.00047777576  0.00011027141            
0.00048432064  0.00010989344            
0.00049086551  0.00010955751            
0.00049741038  0.0001092814            
0.00050395526  0.00010909293            
0.00051050013  0.0001089166            
0.000517045  0.00010865196            
0.00052358988  0.00010828893            
0.00053013475  0.00010790921            
0.00053667962  0.00010765174            
0.0005432245  0.00010753434            
0.00054976937  0.00010750664            
0.00055631424  0.00010753635            
0.00056285912  0.00010758636            
0.00056940399  0.00010760295            
0.00057594886  0.00010753837            
0.00058249374  0.00010734511            
0.00058903861  0.00010701377            
0.00059558349  0.00010656068            
0.00060212836  0.00010599956            
0.00060867323  0.00010536548            
0.00061521811  0.00010479196            
0.00062176298  0.00010428783            
0.00062830785  0.00010387336            
0.00063485273  0.00010359154            
0.0006413976  0.00010347943            
0.00064794247  0.00010358268            
0.00065448735  0.00010381701            
0.00066103222  0.00010417819            
0.00066757709  0.00010468096            
0.00067412197  0.00010529029            
0.00068066684  0.00010594416            
0.00068721171  0.00010656787            
