Time,Input,Height
9.827595018,1,0.489123771
9.828530018,1,0.489240226
9.829465018,1,0.489356243
9.830399875,1,0.489472086
9.831334875,1,0.489587441
9.832269875,1,0.4896992
9.833204875,1,0.489810792
9.834139875,1,0.489921504
9.835074875,1,0.490028392
9.836009875,1,0.49013428
9.836944875,1,0.490240058
9.837879732,1,0.490344982
9.838814732,1,0.490449665
9.839749732,1,0.490553045
9.840684732,1,0.490655583
9.841619732,1,0.490756761
9.842554732,1,0.490857854
9.843489732,1,0.490958315
9.844424732,1,0.491057977
9.845359589,1,0.491155425
9.84629459,1,0.491251497
9.84722959,1,0.491343992
9.84816459,1,0.49143547
9.849099589,1,0.491525234
9.85003459,1,0.49161152
9.85096959,1,0.491697703
9.851904589,1,0.491782951
9.852839447,1,0.491866405
9.853774447,1,0.491949387
9.854709447,1,0.492029852
9.855644447,1,0.492105405
9.856579447,1,0.492180759
9.857514447,1,0.492255515
9.858449447,1,0.492330065
9.859384447,1,0.49239998
9.860319304,1,0.492469041
9.861254304,1,0.49253538
9.862189304,1,0.49260048
9.863124304,1,0.492661769
9.864059304,1,0.492719784
9.864994304,1,0.492777167
9.865929304,1,0.492833516
9.866864304,1,0.492887005
9.867799161,1,0.492937789
9.868734161,1,0.4929884
9.869669161,1,0.49303838
9.870604161,1,0.49308742
9.871539161,1,0.493136344
9.872474161,1,0.493184466
9.873409161,1,0.493232547
9.874344161,1,0.493275433
9.875279018,1,0.493317352
9.876214018,1,0.49335893
9.877149018,1,0.49339864
9.878084018,1,0.493437146
9.879019018,1,0.493473588
9.879954018,1,0.493509217
9.880889018,1,0.493542349
9.881824018,1,0.493575306
9.882758875,1,0.493602489
9.883693875,1,0.49362944
9.884628875,1,0.493654691
9.885563875,1,0.493678294
9.886498875,1,0.493701798
9.887433875,1,0.493722691
9.888368875,1,0.493742936
9.889303875,1,0.493762357
9.890238732,1,0.493781358
9.891173732,1,0.493796113
9.892108732,1,0.493810377
9.893043732,1,0.493819461
9.893978732,1,0.493827483
9.894913732,1,0.493835474
9.895848732,1,0.493842188
9.89678359,1,0.493847717
9.897718589,1,0.493851846
9.89865359,1,0.493854977
9.899588589,1,0.493857381
9.900523589,1,0.493857682
9.901458589,1,0.49385773
9.902393589,1,0.49385773
9.90332859,1,0.49385773
9.904263447,1,0.49385773
9.905198447,1,0.49385773
9.906133447,1,0.49385773
9.907068447,1,0.49385773
9.908003447,1,0.49385773
9.908938447,1,0.49385773
9.909873447,1,0.49385773
9.910808447,1,0.49385773
9.911743304,1,0.49385773
9.912678304,1,0.49385773
9.913613304,1,0.49385773
9.914548304,1,0.49385773
9.915483304,1,0.49385773
9.916418304,1,0.49385773
9.917353304,1,0.49385773
9.918288304,1,0.49385773
9.919223161,1,0.49385773
9.920158161,1,0.49385773
9.921093161,1,0.49385773
9.922028161,1,0.49385773
9.922963161,1,0.49385773
9.923898161,1,0.49385773
9.924833161,1,0.49385773
9.925768161,1,0.49385773
9.926703018,1,0.49385773
9.927638018,1,0.49385773
9.928573018,1,0.49385773
9.929508018,1,0.49385773
9.930443018,1,0.49385773
9.931378018,1,0.49385773
9.932313018,1,0.49385773
9.933248018,1,0.49385773
9.934182875,1,0.49385773
9.935117875,1,0.49385773
9.936052875,1,0.49385773
9.936987875,1,0.49385773
9.937922875,1,0.49385773
9.938857875,1,0.49385773
9.939792875,1,0.49385773
9.940727875,1,0.49385773
9.941662732,1,0.49385773
9.942597732,1,0.49385773
9.943532732,1,0.49385773
9.944467732,1,0.493857682
9.945402732,1,0.493857381
9.946337732,1,0.493854977
9.947272732,1,0.493851846
9.948207732,1,0.493847717
9.94914259,1,0.493842188
9.95007759,1,0.493835474
9.95101259,1,0.493827483
9.951947589,1,0.493819461
9.952882589,1,0.493810377
9.95381759,1,0.493798862
9.95475259,1,0.493784597
9.95568759,1,0.493769842
9.956622447,1,0.493750841
9.957557447,1,0.49373142
9.958492447,1,0.493711175
9.959427447,1,0.493690282
9.960362447,1,0.493666778
9.961297447,1,0.493643176
9.962232447,1,0.4936186
9.963167447,1,0.493593348
9.964102304,1,0.493566397
9.965037304,1,0.493533439
9.965972304,1,0.493500307
9.966907304,1,0.493464679
9.967842304,1,0.493428237
9.968777304,1,0.4933909
9.969712304,1,0.493352394
9.970647304,1,0.493312684
9.971582161,1,0.493271107
9.972517161,1,0.493229187
9.973452161,1,0.493186302
9.974387161,1,0.49313822
9.975322161,1,0.493090098
9.976257161,1,0.493041233
9.977192161,1,0.49299231
9.978127018,1,0.492943269
9.979062018,1,0.492893289
9.979997018,1,0.492842679
9.980932018,1,0.492791895
9.981867018,1,0.492738406
9.982802018,1,0.492682056
9.983737018,1,0.492624673
9.984672018,1,0.492566658
9.985606875,1,0.492507713
9.986541875,1,0.492442613
9.987476875,1,0.492376274
9.988411875,1,0.492308444
9.989346875,1,0.492239382
9.990281875,1,0.492169467
9.991216875,1,0.492094917
9.992151875,1,0.492020161
9.993086732,1,0.491944807
9.994021732,1,0.491869427
9.994956732,1,0.491793874
9.995891732,1,0.491715294
9.996826732,1,0.49163483
9.997761732,1,0.491553421
9.998696732,1,0.491471821
9.999631732,1,0.491390065
10.00056659,1,0.491307083
10.00150159,1,0.491223629
10.00243659,1,0.491138381
10.00337159,1,0.491052549
10.00430659,1,0.490966365
10.00524159,1,0.490877917
10.00617659,1,0.490789218
10.00711159,1,0.490700178
10.00804645,1,0.490611063
10.00898145,1,0.490521727
10.00991645,1,0.490432101
10.01085145,1,0.490342475
10.01178645,1,0.490252711
10.01272145,1,0.4901627
10.01365645,1,0.490071222
10.01459145,1,0.489979223
10.0155263,1,0.489886728
10.0164613,1,0.489792798
10.0173963,1,0.489696996
10.0183313,1,0.489600925
10.0192663,1,0.489503477
10.0202013,1,0.489404659
10.0211363,1,0.489304997
10.0220713,1,0.489204968
10.02300616,1,0.489104506
10.02394116,1,0.489003413
10.02487616,1,0.488902235
10.02581116,1,0.488799697
10.02674616,1,0.488696317
10.02768116,1,0.48859213
10.02861616,1,0.488487206
10.02955116,1,0.488381428
10.03048602,1,0.48827554
10.03142102,1,0.488168652
