Time,Input,Height
0.175206748,0,0.411617315
0.17557952,0,0.412251534
0.175952305,0,0.412881535
0.176325091,0,0.413504647
0.176697863,0,0.414124077
0.177070648,0,0.414751451
0.177443434,0,0.41540068
0.177816205,0,0.416072195
0.178188991,0,0.416750962
0.178561763,0,0.417421378
0.178934548,0,0.418082644
0.179307334,0,0.418731651
0.179680105,0,0.41936895
0.180052891,0,0.419994451
0.180425663,0,0.420607463
0.180798448,0,0.421207275
0.181171234,0,0.421791
0.181544005,0,0.422362715
0.181916791,0,0.422926505
0.182289577,0,0.423481957
0.182662348,0,0.424030467
0.183035134,0,0.424576047
0.183407905,0,0.425119116
0.183780691,0,0.425658633
0.184153477,0,0.426197044
0.184526248,0,0.426732776
0.184899034,0,0.427264322
0.18527182,0,0.427791462
0.185644591,0,0.428318324
0.186017377,0,0.428848577
0.186390148,0,0.429374775
0.186762934,0,0.429906909
0.18713572,0,0.430441354
0.187508491,0,0.43097732
0.187881277,0,0.431511978
0.188254063,0,0.432043076
0.188626834,0,0.432563306
0.18899962,0,0.43306835
0.189372391,0,0.433556697
0.189745177,0,0.434031941
0.190117963,0,0.434499563
0.190490734,0,0.434962271
0.19086352,0,0.435421694
0.191236305,0,0.435879165
0.191609077,0,0.436335876
0.191981863,0,0.43679227
0.192354634,0,0.437247331
0.19272742,0,0.437700591
0.193100205,0,0.438151684
0.193472977,0,0.438600224
0.193845763,0,0.439055256
0.194218548,0,0.439518035
0.19459132,0,0.43997604
0.194964105,0,0.440430156
0.195336877,0,0.440887086
0.195709663,0,0.441342907
0.196082448,0,0.441797545
0.19645522,0,0.442248755
0.196828005,0,0.442705611
0.197200777,0,0.443163018
0.197573563,0,0.44361711
0.197946348,0,0.444069249
0.19831912,0,0.444513065
0.198691905,0,0.444952354
0.199064691,0,0.445390367
0.199437463,0,0.445825565
0.199810248,0,0.446258883
0.20018302,0,0.446685303
0.200555805,0,0.447107975
0.200928591,0,0.447527506
0.201301363,0,0.447946622
0.201674148,0,0.448368655
0.202046934,0,0.448791713
0.202419705,0,0.449212826
0.202792491,0,0.44962943
0.203165263,0,0.450038867
0.203538048,0,0.450437464
0.203910834,0,0.450834348
0.204283605,0,0.451230973
0.204656391,0,0.45162675
0.205029177,0,0.452022115
0.205401948,0,0.452415437
0.205774734,0,0.452808201
0.206147505,0,0.45320469
0.206520291,0,0.453597142
0.206893077,0,0.453990637
0.207265848,0,0.454387991
0.207638634,0,0.454787035
0.20801142,0,0.455185953
0.208384191,0,0.455586117
0.208756977,0,0.455980643
0.209129748,0,0.456367804
0.209502534,0,0.456748443
0.20987532,0,0.457123739
0.210248091,0,0.457493491
0.210620877,0,0.457856859
0.210993648,0,0.458219859
0.211366434,0,0.458589911
0.21173922,0,0.458958764
0.212111991,0,0.459326733
0.212484777,0,0.459695096
0.212857563,0,0.460062084
0.213230334,0,0.460427112
0.21360312,0,0.460792066
0.213975891,0,0.461155524
0.214348677,0,0.461503683
0.214721463,0,0.46182222
0.215094234,0,0.46211249
0.21546702,0,0.462388099
0.215839805,0,0.462663836
0.216212577,0,0.462941309
0.216585363,0,0.463218706
0.216958134,0,0.463496048
0.21733092,0,0.463772946
0.217703705,0,0.464048418
0.218076477,0,0.464330863
0.218449263,0,0.464612641
0.218822048,0,0.464891954
0.21919482,0,0.465174414
0.219567605,0,0.465456006
0.219940377,0,0.465739028
0.220313163,0,0.466018042
0.220685948,0,0.466293993
0.22105872,0,0.466570996
0.221431505,0,0.466857626
0.221804291,0,0.467155362
0.222177063,0,0.467460963
0.222549848,0,0.467768872
0.22292262,0,0.468073991
0.223295405,0,0.468374563
0.223668191,0,0.468678982
0.224040963,0,0.46897911
0.224413748,0,0.469279616
0.22478652,0,0.469581012
0.225159305,0,0.469885111
0.225532091,0,0.470190725
0.225904863,0,0.470496983
0.226277648,0,0.470802796
0.226650434,0,0.471109158
0.227023205,0,0.471415969
0.227395991,0,0.471722853
0.227768763,0,0.472030291
0.228141548,0,0.472338636
0.228514334,0,0.472648209
0.228887105,0,0.472958163
0.229259891,0,0.473267659
0.229632677,0,0.473577611
0.230005448,0,0.47388938
0.230378234,0,0.474204669
0.230751005,0,0.474525106
0.231123791,0,0.474843518
0.231496577,0,0.475160256
0.231869348,0,0.475486822
0.232242134,0,0.475820544
0.23261492,0,0.476153028
0.232987691,0,0.476488311
0.233360477,0,0.476825883
0.233733248,0,0.47716734
0.234106034,0,0.477508439
0.23447882,0,0.477856254
0.234851591,0,0.478212193
0.235224377,0,0.478559662
0.235597163,0,0.478908215
0.235969934,0,0.479256975
0.23634272,0,0.479604274
0.236715491,0,0.479949385
0.237088277,0,0.48029624
0.237461063,0,0.480644215
0.237833834,0,0.48099316
0.23820662,0,0.481341239
0.238579391,0,0.481684891
0.238952177,0,0.482020983
0.239324963,0,0.48237253
0.239697734,0,0.482747407
0.24007052,0,0.483140081
0.240443305,0,0.483529673
0.240816077,0,0.483920617
0.241188863,0,0.484311938
0.241561634,0,0.484706355
0.24193442,0,0.485104634
0.242307205,0,0.485502534
0.242679977,0,0.485899985
0.243052763,0,0.486306113
0.243425548,0,0.486708713
0.24379832,0,0.487111318
0.244171105,0,0.487523637
0.244543877,0,0.487936338
0.244916663,0,0.488348033
0.245289448,0,0.488758841
0.24566222,0,0.489164495
0.246035005,0,0.489567304
0.246407791,0,0.489966138
0.246780563,0,0.490364868
0.247153348,0,0.490762648
0.24752612,0,0.491158642
0.247898905,0,0.491553712
0.248271691,0,0.491944081
0.248644463,0,0.492327966
0.249017248,0,0.492713252
0.249390034,0,0.493097379
0.249762805,0,0.493481055
0.250135591,0,0.493864505
0.250508363,0,0.494247152
0.250881148,0,0.494631837
0.251253934,0,0.495015312
0.251626705,0,0.495399234
0.251999491,0,0.495787098
0.252372263,0,0.496174414
0.252745048,0,0.496563102
0.253117834,0,0.496950875
0.253490605,0,0.497337347
0.253863391,0,0.497724532
0.254236177,0,0.498111271
0.254608948,0,0.49850127
0.254981734,0,0.498895692
0.255354505,0,0.499283392
0.255727291,0,0.499673203
0.256100077,0,0.5000639
0.256472848,0,0.50044818
0.256845634,0,0.500833154
0.25721842,0,0.501218426
0.257591191,0,0.501608675
0.257963977,0,0.502005473
0.258336748,0,0.502409309
0.258709534,0,0.502810549
0.25908232,0,0.503206206
0.259455091,0,0.503595512
0.259827877,0,0.503978627
0.260200663,0,0.504357581
0.260573434,0,0.504732296
0.26094622,0,0.505103396
0.261318991,0,0.505470107
0.261691777,0,0.505833144
0.262064563,0,0.506194087
0.262437334,0,0.506551836
0.26281012,0,0.506908131
0.263182905,0,0.507263855
0.263555677,0,0.507618472
0.263928463,0,0.507972438
0.264301234,0,0.508325972
0.26467402,0,0.50868025
0.265046805,0,0.5090334
0.265419577,0,0.509387198
0.265792363,0,0.509739528
0.266165134,0,0.510091219
0.26653792,0,0.510443104
0.266910705,0,0.510797652
0.267283477,0,0.511151243
0.267656263,0,0.5115017
0.268029048,0,0.511847675
0.26840182,0,0.512187252
0.268774605,0,0.512522124
0.269147377,0,0.512850122
0.269520163,0,0.513172744
0.269892948,0,0.513487431
0.27026572,0,0.513800343
0.270638505,0,0.514108687
0.271011291,0,0.514415519
0.271384063,0,0.514717861
0.271756848,0,0.515012484
0.27212962,0,0.515299502
0.272502405,0,0.51558761
0.272875191,0,0.515876132
0.273247963,0,0.516165137
0.273620748,0,0.516453057
0.273993534,0,0.516741824
0.274366305,0,0.517025621
0.274739091,0,0.517309177
0.275111863,0,0.517589082
0.275484648,0,0.517868266
0.275857434,0,0.518147325
0.276230205,0,0.518425457
0.276602991,0,0.518681319
0.276975777,0,0.518909172
0.277348548,0,0.519115503
0.277721334,0,0.51932169
0.278094105,0,0.519526236
0.278466891,0,0.519730012
0.278839677,0,0.51993032
0.279212448,0,0.520126242
0.279585234,0,0.520321356
0.279958005,0,0.520515409
0.280330791,0,0.520700697
0.280703577,0,0.52088524
0.281076348,0,0.521069355
0.281449134,0,0.521243011
0.28182192,0,0.521411809
0.282194691,0,0.521578728
0.282567477,0,0.521745251
0.282940248,0,0.521911708
0.283313034,0,0.522077451
0.28368582,0,0.522243094
0.284058591,0,0.522407498
0.284431377,0,0.522570806
0.284804163,0,0.52273345
0.285176934,0,0.52289669
0.28554972,0,0.523058783
0.285922491,0,0.523220427
0.286295277,0,0.523380801
0.286668063,0,0.523540852
0.287040834,0,0.523700911
0.28741362,0,0.523861231
0.287786405,0,0.524022364
0.288159177,0,0.524181151
0.288531963,0,0.524338987
0.288904734,0,0.524496043
0.28927752,0,0.524649831
0.289650305,0,0.524802511
0.290023077,0,0.524952742
0.290395863,0,0.525103887
0.290768648,0,0.525253828
0.29114142,0,0.525403389
0.291514205,0,0.525552109
0.291886977,0,0.525696653
0.292259763,0,0.525836082
0.292632548,0,0.525972304
0.29300532,0,0.526106316
0.293378105,0,0.526238593
0.293750877,0,0.526369552
0.294123663,0,0.526498185
0.294496448,0,0.526622961
0.29486922,0,0.526741933
0.295242005,0,0.526854188
0.295614791,0,0.526957659
0.295987563,0,0.527051938
0.296360348,0,0.527138398
0.29673312,0,0.527223958
0.297105905,0,0.527308848
0.297478691,0,0.527393441
0.297851463,0,0.527477966
0.298224248,0,0.527562743
0.298597034,0,0.527647809
0.298969805,0,0.527734041
0.299342591,0,0.527819339
0.299715363,0,0.527904831
0.300088148,0,0.527989723
0.300460934,0,0.52807456
0.300833705,0,0.528159541
0.301206491,0,0.528245913
0.301579277,0,0.528333221
0.301952048,0,0.52841862
0.302324834,0,0.528504216
0.302697605,0,0.528587768
0.303070391,0,0.528671526
0.303443177,0,0.528755503
0.303815948,0,0.528839017
0.304188734,0,0.528919646
0.30456152,0,0.528999356
0.304934291,0,0.529080295
0.305307077,0,0.529160485
0.305679848,0,0.52923923
0.306052634,0,0.529312596
0.30642542,0,0.52938246
0.306798191,0,0.529446991
0.307170977,0,0.529511539
0.307543748,0,0.529571551
0.307916534,0,0.529631233
0.30828932,0,0.529688689
0.308662091,0,0.529744817
0.309034877,0,0.529801671
0.309407663,0,0.529857941
0.309780434,0,0.529913546
0.31015322,0,0.529966197
0.310525991,0,0.530015992
0.310898777,0,0.530064653
0.311271563,0,0.53011184
0.311644334,0,0.530158569
0.31201712,0,0.530204151
0.312389905,0,0.530250516
0.312762677,0,0.530297009
0.313135463,0,0.53034352
0.313508234,0,0.530390039
0.31388102,0,0.530436691
0.314253805,0,0.530484085
0.314626577,0,0.530531623
0.314999363,0,0.530579364
0.315372148,0,0.530628333
0.31574492,0,0.530677521
0.316117705,0,0.53072648
0.316490477,0,0.530776369
0.316863263,0,0.530826136
0.317236048,0,0.530875778
0.31760882,0,0.53092575
0.317981605,0,0.530975284
0.318354391,0,0.531024696
0.318727163,0,0.531073193
0.319099948,0,0.531121532
0.31947272,0,0.53116923
0.319845505,0,0.531216418
0.320218291,0,0.531263545
0.320591063,0,0.531310218
0.320963848,0,0.531357548
0.32133662,0,0.53140419
0.321709405,0,0.531451325
0.322082191,0,0.531498789
0.322454963,0,0.531545575
0.322827748,0,0.531592957
0.323200534,0,0.531640649
0.323573305,0,0.531688408
0.323946091,0,0.531735086
0.324318863,0,0.531782987
0.324691648,0,0.531830633
0.325064434,0,0.53187733
0.325437205,0,0.531923556
0.325809991,0,0.531970213
0.326182777,0,0.532017231
0.326555548,0,0.532063702
0.326928334,0,0.532109964
0.327301105,0,0.532156281
0.327673891,0,0.532201601
0.328046677,0,0.53224666
0.328419448,0,0.532291356
0.328792234,0,0.532337036
0.32916502,0,0.532383381
0.329537791,0,0.5324302
0.329910577,0,0.53247763
0.330283348,0,0.532525541
0.330656134,0,0.532573471
0.33102892,0,0.532621691
0.331401691,0,0.532669608
0.331774477,0,0.532717128
0.332147263,0,0.532764439
0.332520034,0,0.53281096
0.33289282,0,0.532857645
0.333265591,0,0.53290478
0.333638377,0,0.532952535
0.334011163,0,0.532996954
0.334383934,0,0.533041487
0.33475672,0,0.533085744
0.335129491,0,0.533130273
0.335502277,0,0.533174593
0.335875063,0,0.53321919
0.336247834,0,0.533262245
0.33662062,0,0.533304687
0.336993405,0,0.53334794
0.337366177,0,0.533391224
0.337738963,0,0.533433758
0.338111734,0,0.533477885
0.33848452,0,0.533520717
0.338857305,0,0.533562789
0.339230077,0,0.533605599
0.339602863,0,0.533648205
0.339975648,0,0.533690514
0.34034842,0,0.533733547
0.340721205,0,0.533776263
0.341093977,0,0.533818584
0.341466763,0,0.533860348
0.341839548,0,0.53390222
0.34221232,0,0.533942211
0.342585105,0,0.533982094
0.342957891,0,0.534022246
0.343330663,0,0.534062811
0.343703448,0,0.534102643
0.34407622,0,0.534142343
0.344449005,0,0.534181369
0.344821791,0,0.534221369
0.345194563,0,0.534261619
0.345567348,0,0.534301762
0.345940134,0,0.534342142
0.346312905,0,0.534381553
0.346685691,0,0.534421589
0.347058463,0,0.534461071
0.347431248,0,0.534500948
0.347804034,0,0.534541126
0.348176805,0,0.534581362
0.348549591,0,0.534621943
0.348922363,0,0.534662681
0.349295148,0,0.534704037
0.349667934,0,0.534744894
0.350040705,0,0.534785952
0.350413491,0,0.534827583
0.350786277,0,0.534869249
0.351159048,0,0.53491089
0.351531834,0,0.534951634
0.351904605,0,0.534992468
0.352277391,0,0.535033083
0.352650177,0,0.535072223
0.353022948,0,0.535111206
0.353395734,0,0.535150352
0.35376852,0,0.535188494
0.354141291,0,0.535227044
0.354514077,0,0.535265621
0.354886848,0,0.535304117
0.355259634,0,0.535342763
0.35563242,0,0.535381964
0.356005191,0,0.535421166
0.356377977,0,0.535460367
0.356750763,0,0.535499568
0.357123534,0,0.535538769
0.35749632,0,0.53557797
0.357869091,0,0.535617172
0.358241877,0,0.5356557
0.358614663,0,0.535694214
0.358987434,0,0.535731852
0.35936022,0,0.53576916
0.359733005,0,0.535806416
0.360105777,0,0.535843034
0.360478563,0,0.535879196
0.360851334,0,0.535914924
0.36122412,0,0.535950594
0.361596905,0,0.535984976
0.361969677,0,0.536019095
0.362342463,0,0.536053955
0.362715234,0,0.536089066
0.36308802,0,0.536123194
0.363460805,0,0.53615731
0.363833577,0,0.536191283
0.364206363,0,0.536226082
0.364579148,0,0.536260857
0.36495192,0,0.536295913
0.365324705,0,0.536331047
0.365697477,0,0.536366343
0.366070263,0,0.536400741
0.366443048,0,0.536434451
0.36681582,0,0.536467724
0.367188605,0,0.536500297
0.367561391,0,0.536533057
0.367934163,0,0.536565991
0.368306948,0,0.536597766
0.36867972,0,0.536631207
0.369052505,0,0.536664717
0.369425291,0,0.536699017
0.369798063,0,0.536733169
0.370170848,0,0.536767173
0.370543634,0,0.536800633
0.370916405,0,0.536833807
0.371289191,0,0.536867094
0.371661963,0,0.53690082
0.372034748,0,0.536934803
0.372407534,0,0.536968583
0.372780305,0,0.537001918
0.373153091,0,0.537035399
0.373525877,0,0.53706868
0.373898648,0,0.537101865
0.374271434,0,0.537134069
0.374644205,0,0.537166139
0.375016991,0,0.537198209
0.375389777,0,0.537228616
0.375762548,0,0.537258845
0.376135334,0,0.537288651
0.376508105,0,0.537317692
0.376880891,0,0.537346769
0.377253677,0,0.537375858
0.377626448,0,0.537403954
0.377999234,0,0.537431742
0.37837202,0,0.537459409
0.378744791,0,0.537486937
0.379117577,0,0.537514288
0.379490348,0,0.537541657
0.379863134,0,0.537568827
0.38023592,0,0.537595816
0.380608691,0,0.537622668
0.380981477,0,0.537649622
0.381354263,0,0.537676647
0.381727034,0,0.53770408
0.38209982,0,0.537730888
