Time,Mass
0.14300000000000002,0.0
0.15300000000000002,0.0
0.16400000000000015,0.0
0.17500000000000004,0.0
0.18599999999999994,0.0
0.19700000000000006,0.0
0.20799999999999996,0.0
0.21900000000000008,0.0
0.22999999999999998,0.0
0.2410000000000001,0.0
0.252,0.0
0.2630000000000001,0.0
0.274,0.0
0.28500000000000014,0.0
0.29600000000000004,0.0
0.30699999999999994,0.0
0.31800000000000006,0.0
0.32800000000000007,0.0
0.3400000000000001,0.0
0.3500000000000001,0.0
0.361,0.0
0.371,0.0
0.3820000000000001,0.0
0.393,0.0
0.40400000000000014,0.0
0.41500000000000004,0.0
0.42599999999999993,0.0
0.43700000000000006,0.0
0.44799999999999995,0.0
0.4590000000000001,0.0
0.47,0.00010000000000000005
0.4810000000000001,0.00010000000000000005
0.492,0.00010000000000000005
0.5030000000000001,0.00010000000000000005
0.514,0.00010000000000000005
0.5250000000000001,0.00010000000000000005
0.536,0.00010000000000000005
0.5470000000000002,0.00010000000000000005
0.558,0.00010000000000000005
0.5680000000000001,0.00010000000000000005
0.5800000000000001,0.00010000000000000005
0.5900000000000001,0.00010000000000000005
0.601,0.00010000000000000005
0.6120000000000001,0.00010000000000000005
0.623,0.00010000000000000005
0.6340000000000001,0.00010000000000000005
0.645,0.00010000000000000005
0.6560000000000001,0.00010000000000000005
0.667,0.00010000000000000005
0.6779999999999999,0.00010000000000000005
0.6890000000000001,0.00010000000000000005
0.7,0.00010000000000000005
0.7110000000000001,0.00010000000000000005
0.722,0.00010000000000000005
0.7330000000000001,0.00010000000000000005
0.744,0.00010000000000000005
0.754,0.00010000000000000005
0.7650000000000001,0.00010000000000000005
0.776,0.00010000000000000005
0.786,0.00010000000000000005
0.798,0.00010000000000000005
0.808,0.00010000000000000005
0.819,0.00010000000000000005
0.8300000000000001,0.00010000000000000005
0.841,0.00010000000000000005
0.8520000000000001,0.00010000000000000005
0.863,0.00010000000000000005
0.8740000000000001,0.00010000000000000005
0.885,0.00010000000000000005
0.8960000000000001,0.00010000000000000005
0.907,0.00010000000000000005
0.9180000000000001,0.00010000000000000005
0.929,0.00010000000000000005
0.94,0.00010000000000000005
0.9510000000000001,0.00010000000000000005
0.962,0.00010000000000000005
0.9730000000000001,0.00010000000000000005
0.984,0.00010000000000000005
0.9950000000000001,0.00010000000000000005
1.0050000000000001,0.00010000000000000005
1.0170000000000001,0.00010000000000000005
1.0270000000000001,0.00010000000000000005
1.0390000000000001,0.00010000000000000005
1.0490000000000002,0.00010000000000000005
1.0599999999999998,0.00010000000000000005
1.071,0.00010000000000000005
1.082,0.00010000000000000005
1.0930000000000002,0.00010000000000000005
1.1039999999999999,0.0002000000000000001
1.115,0.0002000000000000001
1.1260000000000001,0.0002000000000000001
1.136,0.0002000000000000001
1.147,0.0002000000000000001
1.1580000000000001,0.0002000000000000001
1.1690000000000003,0.0002000000000000001
1.18,0.0002000000000000001
1.191,0.0002000000000000001
1.2020000000000002,0.0002000000000000001
1.2129999999999999,0.0002000000000000001
1.224,0.0002000000000000001
1.235,0.0002000000000000001
1.2460000000000002,0.0002000000000000001
1.257,0.0002000000000000001
1.268,0.0002000000000000001
1.2790000000000001,0.0002000000000000001
1.2900000000000003,0.0002000000000000001
1.301,0.0002000000000000001
1.3110000000000002,0.0002000000000000001
1.3219999999999998,0.0002000000000000001
1.333,0.0002000000000000001
1.344,0.0002000000000000001
1.3539999999999999,0.0002000000000000001
1.3659999999999999,0.0002000000000000001
1.3760000000000001,0.0002000000000000001
1.3870000000000002,0.0002000000000000001
1.398,0.0002000000000000001
1.409,0.0002000000000000001
1.4200000000000002,0.0002000000000000001
1.4309999999999998,0.0002000000000000001
1.442,0.0002000000000000001
1.453,0.0002000000000000001
1.4640000000000002,0.0002000000000000001
1.4749999999999999,0.0002000000000000001
1.486,0.0002000000000000001
1.497,0.0002000000000000001
1.5080000000000002,0.0002000000000000001
1.519,0.0002000000000000001
1.53,0.0002000000000000001
1.5410000000000001,0.0002000000000000001
1.5519999999999998,0.0002000000000000001
1.563,0.0002000000000000001
1.5730000000000002,0.0002000000000000001
1.5850000000000002,0.0002000000000000001
1.595,0.0002000000000000001
1.607,0.0002000000000000001
1.6170000000000002,0.0002000000000000001
1.628,0.0002000000000000001
1.639,0.0002000000000000001
1.6500000000000001,0.0002000000000000001
1.6610000000000003,0.0002000000000000001
1.672,0.0002000000000000001
1.683,0.0002000000000000001
1.6940000000000002,0.0002000000000000001
1.7049999999999998,0.0002000000000000001
1.716,0.0002000000000000001
1.7260000000000002,0.0002000000000000001
1.7369999999999999,0.0002000000000000001
1.748,0.0002000000000000001
1.7590000000000001,0.0002000000000000001
1.7700000000000002,0.0002000000000000001
1.781,0.0002000000000000001
1.7910000000000001,0.0002000000000000001
1.8030000000000002,0.0002000000000000001
1.813,0.0002000000000000001
1.825,0.0002000000000000001
1.8350000000000002,0.0002000000000000001
1.8459999999999999,0.0002000000000000001
1.857,0.0002000000000000001
1.868,0.0002000000000000001
1.8790000000000002,0.0002000000000000001
1.89,0.0002000000000000001
1.901,0.0002000000000000001
1.9120000000000001,0.0002000000000000001
1.9230000000000003,0.0002000000000000001
1.934,0.0002000000000000001
1.945,0.0002000000000000001
1.9560000000000002,0.0002000000000000001
1.9669999999999999,0.0002000000000000001
1.978,0.0002000000000000001
1.989,0.0002000000000000001
2.0,0.0002000000000000001
2.011,0.0002000000000000001
2.0220000000000002,0.0002000000000000001
2.032,0.0002000000000000001
2.0440000000000005,0.0002000000000000001
2.0540000000000003,0.00030000000000000014
