Time,Mass
0.14199999999999946,0.00010000000000000005
0.15299999999999958,0.1579
0.1639999999999997,0.1695
0.17499999999999982,0.18000000000000002
0.1849999999999996,0.1899
0.19599999999999973,0.1998
0.20699999999999985,0.20980000000000001
0.21799999999999997,0.2195
0.2289999999999992,0.22860000000000003
0.23999999999999932,0.23750000000000002
0.25099999999999945,0.24680000000000002
0.26199999999999957,0.2561
0.2729999999999997,0.265
0.2829999999999995,0.2737
0.29499999999999993,0.2822
0.3049999999999997,0.2906
0.31599999999999984,0.2987
0.32699999999999996,0.3065
0.3379999999999992,0.31420000000000003
0.3489999999999993,0.322
0.35999999999999943,0.3299
0.37099999999999955,0.3377
0.3819999999999997,0.34550000000000003
0.3929999999999998,0.3531
0.4039999999999999,0.3605
0.41500000000000004,0.3678
0.42599999999999927,0.4071
0.4369999999999994,0.4138
0.4479999999999995,0.4198
0.45899999999999963,0.425
0.46999999999999975,0.4298
0.48099999999999987,0.4345
0.492,0.4391
0.5019999999999998,0.4436
0.5139999999999993,0.4479
0.524,0.4524
0.5359999999999996,0.45680000000000004
0.5459999999999994,0.46090000000000003
0.556,0.4647
0.5669999999999993,0.4681
0.5779999999999994,0.4711
0.5889999999999995,0.4737
0.5999999999999996,0.4762
0.6109999999999998,0.4786
0.6219999999999999,0.4811
0.633,0.4837
0.6439999999999992,0.4864
0.6549999999999994,0.4892
0.6659999999999995,0.49210000000000004
0.6769999999999996,0.49510000000000004
0.6879999999999997,0.498
0.6989999999999998,0.501
0.71,0.5038999999999999
0.7209999999999992,0.5065999999999999
0.7319999999999993,0.509
0.742,0.5112
0.7539999999999996,0.5132
0.7639999999999993,0.5149999999999999
0.7749999999999995,0.5166
0.7859999999999996,0.5375
0.7969999999999997,0.5426
0.8079999999999998,0.5448
0.819,0.5465
0.8299999999999992,0.5486
0.8409999999999993,0.5516
0.8519999999999994,0.5551999999999999
0.8629999999999995,0.5589999999999999
0.8739999999999997,0.5628
0.8849999999999998,0.5666
0.8959999999999999,0.5705
0.907,0.5748
0.9179999999999993,0.5796
0.9279999999999999,0.5849
0.9389999999999992,0.5902
0.9499999999999993,0.5954999999999999
0.96,0.6005999999999999
0.9719999999999995,0.6055999999999999
0.9819999999999993,0.6109
0.9939999999999998,0.6164
1.0039999999999996,0.6222
1.0149999999999997,0.628
1.0259999999999998,0.6335999999999999
1.037,0.6388999999999999
1.048,0.6438999999999999
1.0589999999999993,0.6487999999999999
1.0699999999999994,0.6536
1.0809999999999995,0.6585
1.0919999999999996,0.6634
1.1029999999999998,0.6684
1.1139999999999999,0.6815
1.125,0.7123999999999999
1.1359999999999992,0.7187
1.1469999999999994,0.7242
1.1579999999999995,0.7293999999999999
1.1689999999999996,0.7345999999999999
1.1799999999999997,0.7399
1.1909999999999998,0.7449
1.2009999999999996,0.7494
1.2129999999999992,0.7534
1.2229999999999999,0.7573
1.234,0.7611
1.2449999999999992,0.7646999999999999
1.2559999999999993,0.7684
1.2669999999999995,0.7721
1.2779999999999996,0.7757
1.2889999999999997,0.7789999999999999
1.2999999999999998,0.7822
1.3099999999999996,0.7855
1.3209999999999997,0.7889999999999999
1.3319999999999999,0.7928
1.343,0.7969999999999999
1.3539999999999992,0.8016
1.3649999999999993,0.8065
1.3759999999999994,0.8501
1.3869999999999996,0.8562
1.3979999999999997,0.8614999999999999
1.4089999999999998,0.8664
1.4189999999999996,0.8712
1.431,0.8763
1.4409999999999998,0.8813
1.451999999999999,0.8856999999999999
1.463,0.8892
1.4739999999999993,0.8918999999999999
1.4850000000000003,0.8939999999999999
1.4959999999999996,0.8959999999999999
1.5069999999999988,0.8982
1.5179999999999998,0.9007
1.528999999999999,0.9035
1.54,0.9065
1.5509999999999993,0.9096
1.5620000000000003,0.9129999999999999
1.5729999999999995,0.9164
1.5839999999999987,0.9193
1.5949999999999998,0.9210999999999999
1.605999999999999,0.9220999999999999
1.617,0.9228
1.6279999999999992,0.9234
1.6390000000000002,0.9241999999999999
1.6499999999999995,0.9254
1.6599999999999993,0.9269999999999999
1.6719999999999997,0.9294
1.681,0.9322999999999999
1.6919999999999993,0.9352999999999999
1.7030000000000003,0.9384
1.7139999999999995,0.9415
1.7249999999999988,0.9448
1.7359999999999998,0.9485
1.746999999999999,0.9523999999999999
1.758,0.9567
1.7689999999999992,0.9922
1.7800000000000002,1.0085000000000002
1.7909999999999995,1.014
1.8020000000000005,1.0190000000000001
1.8129999999999997,1.024
1.823999999999999,1.0294
1.835,1.0557
1.8459999999999992,1.1219000000000001
1.8570000000000002,1.1219000000000001
1.8679999999999994,1.1102
1.8779999999999992,1.097
1.8899999999999997,1.0929
1.8999999999999995,1.0929
1.9110000000000005,1.1065
1.9219999999999997,1.1193
1.932999999999999,1.1260000000000001
1.944,1.1294
1.9549999999999992,1.1323
1.9660000000000002,1.1343
1.9769999999999994,1.1348
1.9880000000000004,1.1348
1.9989999999999997,1.1355000000000002
2.009999999999999,1.1363
2.021,1.1363
2.031999999999999,1.1332
2.043,1.1172
2.053,1.0994000000000002
2.063999999999999,1.086
2.075,1.0807
2.0859999999999994,1.0807
2.095999999999999,1.0814000000000001
2.1079999999999997,1.091
2.1179999999999994,1.1022
2.1290000000000004,1.1135000000000002
2.1399999999999997,1.1243
2.150999999999999,1.1340000000000001
2.162,1.1421000000000001
2.172999999999999,1.1477000000000002
2.184,1.1506
2.1949999999999994,1.1512
2.2060000000000004,1.1512
2.2169999999999996,1.1512
2.227999999999999,1.1512
2.239,1.1496000000000002
2.249999999999999,1.1483
2.261,1.147
2.2719999999999994,1.1456000000000002
2.2830000000000004,1.1437000000000002
2.2939999999999996,1.1416000000000002
2.304999999999999,1.1401000000000001
2.3150000000000004,1.1394
2.326999999999999,1.1394
2.336999999999999,1.1394
2.348,1.1400000000000001
2.358999999999999,1.1442
2.37,1.1498000000000002
2.3809999999999993,1.155
2.3920000000000003,1.1598000000000002
2.4029999999999996,1.1642000000000001
