Time,Mass
0.14300000000000068,-0.0007999999999999119
0.15399999999999991,0.2963999999999998
0.16500000000000004,0.32620000000000005
0.17600000000000016,0.35440000000000005
0.18700000000000028,0.3811
0.1980000000000004,0.40700000000000003
0.20800000000000018,0.4325000000000001
0.22000000000000064,0.4567000000000001
0.23000000000000043,0.4796999999999998
0.2400000000000002,0.5021999999999998
0.25100000000000033,0.5261999999999998
0.26200000000000045,0.5514000000000001
0.2730000000000006,0.5768
0.2840000000000007,0.6015999999999999
0.29499999999999993,0.6254999999999997
0.30600000000000005,0.6488
0.31700000000000017,0.6717
0.3280000000000003,0.6943999999999999
0.3390000000000004,0.7176999999999998
0.35000000000000053,0.7408999999999999
0.36100000000000065,0.7633000000000001
0.3719999999999999,0.7843
0.383,0.8037000000000001
0.39400000000000013,0.8216999999999999
0.40500000000000025,0.8771
0.41600000000000037,0.9299999999999997
0.42600000000000016,1.0436999999999999
0.4380000000000006,1.0568999999999997
0.4480000000000004,1.0772
0.45999999999999996,1.1012
0.47000000000000064,1.1231999999999998
0.48099999999999987,1.1389999999999998
0.492,1.1477999999999997
0.5030000000000001,1.1557999999999997
0.5140000000000002,1.1686
0.5250000000000004,1.1867999999999999
0.5360000000000005,1.2045
0.5470000000000006,1.2159
0.5580000000000007,1.2203999999999997
0.569,1.2216
0.5800000000000001,1.2237
0.5910000000000002,1.23
0.6020000000000003,1.2414999999999998
0.6130000000000004,1.2576999999999998
0.6230000000000002,1.2757999999999998
0.6350000000000007,1.2921999999999998
0.6450000000000005,1.3043999999999998
0.6560000000000006,1.3115
0.6660000000000004,1.3146999999999998
0.6779999999999999,1.3163
0.6880000000000006,1.3186999999999998
0.6990000000000007,1.3230999999999997
0.71,1.3296999999999999
0.7210000000000001,1.3378999999999999
0.7320000000000002,1.3467999999999996
0.7430000000000003,1.3556000000000004
0.7540000000000004,1.3635999999999995
0.7650000000000006,1.371
0.7760000000000007,1.4063000000000003
0.7869999999999999,1.4073999999999995
0.798,1.4132000000000002
0.8090000000000002,1.4225999999999996
0.8200000000000003,1.4338000000000002
0.8310000000000004,1.4452000000000003
0.8420000000000005,1.4545
0.8530000000000006,1.4603999999999995
0.8630000000000004,1.4631000000000003
0.875,1.464
0.8850000000000007,1.4640999999999997
0.8959999999999999,1.4640999999999997
0.907,1.4640999999999997
0.9180000000000001,1.4640999999999997
0.9290000000000003,1.4648999999999996
0.9400000000000004,1.4964
0.9510000000000005,1.5273999999999996
0.9620000000000006,1.5490999999999997
0.9729999999999999,1.5645000000000002
0.984,1.5726999999999998
0.9950000000000001,1.5756000000000001
1.0060000000000002,1.5761999999999996
1.0170000000000003,1.5765999999999996
1.0280000000000005,1.5776
1.0380000000000003,1.5795
1.0490000000000004,1.5836000000000001
1.0600000000000005,1.5889000000000002
1.0710000000000006,1.5963999999999996
1.0819999999999999,1.6061
1.093,1.6168999999999998
1.1030000000000006,1.6271999999999998
1.1150000000000002,1.6359
1.125,1.6430000000000002
1.1360000000000001,1.6485999999999996
1.1470000000000002,1.6533000000000002
1.1580000000000004,1.6573999999999995
1.1690000000000005,1.6607999999999996
1.1800000000000006,1.6633999999999998
1.1910000000000007,1.6652
1.202,1.6667999999999998
1.213,1.6686
1.2240000000000002,1.6712000000000002
1.2350000000000003,1.6744999999999997
1.2460000000000004,1.6782999999999997
1.2570000000000006,1.6823000000000001
1.2680000000000007,1.6859999999999995
1.279,1.7056
1.29,1.7289999999999996
1.3000000000000007,1.7348000000000003
1.3120000000000003,1.7384999999999997
1.322,1.7409000000000003
1.3340000000000005,1.7425000000000002
1.3440000000000003,1.7437
1.3559999999999999,1.7451000000000003
1.3660000000000005,1.7468999999999997
1.3770000000000007,1.7491999999999996
1.388,1.7522999999999995
1.399,1.7566000000000002
1.4100000000000001,1.7616999999999998
1.4210000000000003,1.767
1.431,1.7719
1.4420000000000002,1.7762999999999995
1.4530000000000003,1.7800999999999996
1.4640000000000004,1.7833999999999999
1.4750000000000005,1.7864999999999998
1.4860000000000007,1.7894999999999999
1.4969999999999999,1.7925999999999997
1.508,1.7959
1.5190000000000001,1.7990999999999997
1.5300000000000002,1.8020999999999998
1.54,1.8044999999999995
1.5520000000000005,1.8062999999999998
1.5620000000000003,1.8074999999999997
1.5730000000000004,1.8085
1.5840000000000005,1.8096
1.5950000000000006,1.8107000000000002
1.6059999999999999,1.8122000000000003
1.617,1.8139999999999996
1.6280000000000001,1.8161999999999998
1.6390000000000002,1.8184999999999998
1.6500000000000004,1.8337999999999997
1.6610000000000005,1.8455
1.6720000000000006,1.8564000000000003
1.6830000000000007,1.8679000000000001
1.694,1.8786
1.705,1.8877000000000002
1.7160000000000002,1.8946
1.7270000000000003,1.8999000000000001
1.7380000000000004,1.9042999999999997
1.7490000000000006,1.9090000000000003
1.7590000000000003,1.9143000000000003
1.771,1.9201000000000001
1.7810000000000006,1.9263999999999997
1.7920000000000007,1.9332999999999996
1.803,1.9404999999999997
1.8130000000000006,1.9471000000000003
1.8240000000000007,1.9526999999999997
1.835,1.9568999999999996
1.846,1.9598999999999998
1.8570000000000002,1.9617
1.8680000000000003,1.9627000000000003
1.8790000000000004,1.9633999999999996
1.8900000000000006,1.9640999999999997
1.9010000000000007,1.9648999999999996
1.912,1.9659
1.923,1.9669000000000003
1.9340000000000002,1.9679999999999995
1.9450000000000003,1.9690999999999996
1.9560000000000004,1.9701999999999997
1.9670000000000005,1.9712999999999998
1.9770000000000003,1.9723000000000002
1.9889999999999999,1.9734000000000003
1.9990000000000006,1.9743999999999997
2.011,1.9753000000000003
